dataset_variant,dataset_name,sample_id,question_key,risk_type,gold_label,rejected_score,chosen_score,chosen_schema,chosen_reason_present,chosen_reason_preview,chosen_reason_hash,reason_match_status,reason_label_consistent,reason_scores,reason_source_files,reason_eval_ids,rejected_payload,rejected_source,rejected_source_count,rejected_origin,message_hash,chosen_hash,rejected_hash
r7b_human_reason_chosen,edubench_r7b_human_reason_chosen_real_score_dpo_train,ff1dec39d3c8dce0d28c37e3a4665505ee1e261a,c34b4b93df3897791871cecbdbfe43662163e9fe,high_to_mid_real_model_error,4,3,4,human_reason_score,True,答案未明显体现对特定场景要素的利用。 / 答案在解释每个因素时，能够结合一些常见的场景和普遍认知进行说明。例如，在解释生物学因素时，提到青春期的荷尔蒙变化对青少年行为的影响；在解释社会文化因素时，提到家庭价值观、教育水平等对个人行为动机的影响。不过，没有深入结合具体的个性化场景进行阐述。,93ee5195f758ccf67a2688aef96ee2a414f41999,label_consistent_metric_model_reason_recovered,True,4,5_merge_human_metric_zh.jsonl,5_human_1|5_human_2,"{""score"":3}",qwen3_4b_r0a_direct,1,real_model_score_output,c73d79146c5c7c9dc3638d0e72f37c842348f7cf,afa8cc9d6acbca67cfc6868872918d562951b1a5,0f3e87d934aa22cb85860f178b7b054798903c13
r7b_human_reason_chosen,edubench_r7b_human_reason_chosen_real_score_dpo_train,02169e6cc6f86f682c0b04047827e32859533603,182ead73c7c9bef64c812e1c3366635156817f15,low_to_high_real_model_error,2,4,2,human_reason_score,True,问题本身未提供个性化场景信息，答案采用通用教学表述（如“one would start with the number 5”），虽合理但未体现主动构建教学场景的努力。 / 通用推理没有结合学生水平，如用实物举例，缺乏个性化场景适配。 / 通用推理未结合学生水平（如面向小学生未用实物举例），个性化场景适配不足。,b9af74532f4ea4e67e499f6fcf73cf41ebc7768d,label_consistent_metric_model_reason_recovered,True,2,5_merge_human_metric_en.jsonl,5_human_1|5_human_2|5_human_3,"{""score"":4}",qwen3_4b_r0a_direct|deepseek-v3|qwq-plus,3,real_model_score_output,0786c2f31a28ff12d35d69e7d7547bbf17ee3b1d,e4f116a092e58461f1254fda42871d8238d1d859,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r7b_human_reason_chosen,edubench_r7b_human_reason_chosen_real_score_dpo_train,02169e6cc6f86f682c0b04047827e32859533603,182ead73c7c9bef64c812e1c3366635156817f15,low_to_high_real_model_error,2,5,2,human_reason_score,True,问题本身未提供个性化场景信息，答案采用通用教学表述（如“one would start with the number 5”），虽合理但未体现主动构建教学场景的努力。 / 通用推理没有结合学生水平，如用实物举例，缺乏个性化场景适配。 / 通用推理未结合学生水平（如面向小学生未用实物举例），个性化场景适配不足。,b9af74532f4ea4e67e499f6fcf73cf41ebc7768d,label_consistent_metric_model_reason_recovered,True,2,5_merge_human_metric_en.jsonl,5_human_1|5_human_2|5_human_3,"{""score"":5}",EduBenchEvaluator|deepseek-r1|gpt-4o,3,real_model_score_output,0786c2f31a28ff12d35d69e7d7547bbf17ee3b1d,e4f116a092e58461f1254fda42871d8238d1d859,beb005be4da3a0130f32c06ff634b762c7be9c49
r7b_human_reason_chosen,edubench_r7b_human_reason_chosen_real_score_dpo_train,0578273c54e1a724084529ebbc385f1bdd1076ea,aa48c48cd6bf14c4713397de0e37c7971495e79d,low_to_high_real_model_error,1,5,1,human_reason_score,True,多项式函数在无穷远点必有奇点，选项A完全错误。 / 选项A错误，因为多项式函数在无穷远点必然存在奇点。 / 多项式函数在无穷远点必为奇点，选项 A 的表述存在根本性错误。,4dc43595fa21fbb39a735e42f017d7e3861d7f7e,label_consistent_metric_model_reason_recovered,True,1,5_merge_human_metric_en.jsonl,5_human_1|5_human_2|5_human_3,"{""score"":5}",qwen3_4b_r0a_direct|EduBenchEvaluator|gpt-4o|qwq-plus,4,real_model_score_output,56b0ec30c3605a3a6b98d8e6262ee479e455fece,bbbb516ac939a7da7db6835037fef1f67be7e3fc,beb005be4da3a0130f32c06ff634b762c7be9c49
r7b_human_reason_chosen,edubench_r7b_human_reason_chosen_real_score_dpo_train,08554936f4982f9a49b0ecb237ab00fa29370010,0a3152b6a40fc98b07a15855ba40ec0882507e78,low_to_high_real_model_error,2,5,2,human_reason_score,True,"未充分利用""未选中但正确""字段，导致错失深入分析B/D选项错误根源的重要机会。 / 空置""未选中但正确""字段，错失分析B/D选项错误原因的机会。 / 未识别任何错误（包括可能存在的F误选），纠正建议功能失效。",928eb469bd97354a552c76732c344cd9948c6c10,label_consistent_metric_model_reason_recovered,True,2,5_merge_human_metric_zh.jsonl,5_human_1|5_human_2|5_human_3,"{""score"":5}",qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-v3|qwq-plus,4,real_model_score_output,b88761987b63e6da2b85ff8031d64d346b0c6d69,92c1f39fc0f7b5228e01282fb41883150bbb2c39,beb005be4da3a0130f32c06ff634b762c7be9c49
r7b_human_reason_chosen,edubench_r7b_human_reason_chosen_real_score_dpo_train,0a86fc4b2478f8c922c1ab7ce85590f94b9d2136,aa48c48cd6bf14c4713397de0e37c7971495e79d,low_to_high_real_model_error,1,5,1,human_reason_score,True,完全缺失推理链条，直接给出错误结论，无任何论证过程。 / 缺乏论证过程。 / 未提供推理过程或理论依据，仅给出选项，无法验证逻辑链条的完整性，严谨性不足。,2e5004e0054d9dbcea41196f581e28689844bd47,label_consistent_metric_model_reason_recovered,True,1,5_merge_human_metric_en.jsonl,5_human_1|5_human_2|5_human_3,"{""score"":5}",qwen3_4b_r0a_direct|gpt-4o|qwq-plus,3,real_model_score_output,b3e7ef2d20be989547340ea24a4be152e27114aa,089edf56a3b67daf05e97a0a06f44cc57dd8a7e0,beb005be4da3a0130f32c06ff634b762c7be9c49
r7b_human_reason_chosen,edubench_r7b_human_reason_chosen_real_score_dpo_train,0c74a66a6f9ecee5580723b73f7741a8f05e1352,80b4f169dced8f900b4d6467567222045b1c13a3,low_to_high_real_model_error,1,5,1,human_reason_score,True,完全颠倒正确选项判断，产生严重误导。 / 未识别自身对B、C的误判，反而纠正学生“未选B”，完全误导；对E的判断（“通常不具备”）与事实不符（特定三次多项式可满足），错误定位与纠正双重失败。,ad672bede4be6d27087cf5711638d88a052e0e62,label_consistent_metric_model_reason_recovered,True,1,5_merge_human_metric_zh.jsonl,5_human_2|5_human_3,"{""score"":5}",EduBenchEvaluator,1,real_model_score_output,ee806866787f6356bc15c4d4cf0e58f5cb6d8bcd,3ae30b7089bbafa307eddb0e003dab3990e4a990,beb005be4da3a0130f32c06ff634b762c7be9c49
r7b_human_reason_chosen,edubench_r7b_human_reason_chosen_real_score_dpo_train,0f9bdd1ac2b116a1f087a68008be1d0a38cb8ab1,3f583749c39a53d68120dd4302b4c6888f5dd6d7,low_to_high_real_model_error,1,5,1,human_reason_score,True,仅给出答案，无推理过程，逻辑链条不完整 。 / 无推理过程。 / 未发现推理过程。,41aefd58a8c5ddd16df7ef1a643219814ecd34b1,label_consistent_metric_reason_recovered,True,1,5_human_1.jsonl|5_human_2.jsonl|5_human_3.jsonl,5_human_1.jsonl|5_human_2.jsonl|5_human_3.jsonl,"{""score"":5}",qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,5,real_model_score_output,f2dcb53fd00eaf3c9e2b6b5ab0aa792af6e9a40d,69b1e862f2153d3560eb5a4f32f81de4fbddc3ef,beb005be4da3a0130f32c06ff634b762c7be9c49
r7b_human_reason_chosen,edubench_r7b_human_reason_chosen_real_score_dpo_train,107a460ba82cd473b9a08a5d43257a7f1d336874,0e09c1d8b75a16ca2c50f1bccf73028ae1d691ea,low_to_high_real_model_error,2,4,2,human_reason_score,True,错误认为需补充定义，学生已涵盖要点。 / 误判需要补充定义，学生已准确回答要点。 / 错误认为需补充定义，学生答案已涵盖相关要点，反馈与实际内容不符。,703fd08ca37f007d84c6d6988dc921933bffa75b,label_consistent_metric_model_reason_recovered,True,2,5_merge_human_metric_en.jsonl,5_human_1|5_human_2|5_human_3,"{""score"":4}",qwen3_4b_r0a_direct|gpt-4o,2,real_model_score_output,f36ed1afeafd45f979d453c72d11d8aa6084cc46,66d12320e4c65a06d3d15ec7d6b74d996e6e5339,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r7b_human_reason_chosen,edubench_r7b_human_reason_chosen_real_score_dpo_train,107a460ba82cd473b9a08a5d43257a7f1d336874,0e09c1d8b75a16ca2c50f1bccf73028ae1d691ea,low_to_high_real_model_error,2,5,2,human_reason_score,True,错误认为需补充定义，学生已涵盖要点。 / 误判需要补充定义，学生已准确回答要点。 / 错误认为需补充定义，学生答案已涵盖相关要点，反馈与实际内容不符。,703fd08ca37f007d84c6d6988dc921933bffa75b,label_consistent_metric_model_reason_recovered,True,2,5_merge_human_metric_en.jsonl,5_human_1|5_human_2|5_human_3,"{""score"":5}",EduBenchEvaluator|deepseek-r1|qwq-plus,3,real_model_score_output,f36ed1afeafd45f979d453c72d11d8aa6084cc46,66d12320e4c65a06d3d15ec7d6b74d996e6e5339,beb005be4da3a0130f32c06ff634b762c7be9c49
r7b_human_reason_chosen,edubench_r7b_human_reason_chosen_real_score_dpo_train,13af8e6896f2be6cf223e45bf4f1652fe39fe7d3,b8341c9d33cad1b053ba0bafa03c407e4791c4da,low_to_high_real_model_error,2,4,2,human_reason_score,True,只是对分析问题的要点进行概括，未设计能促进高阶思维的内容，可评 3 分。 / 仅概括分析要点，未设计促进高阶思维的内容。 / 未涉及任何高阶思维活动（如评估、对比），仅完成知识复述，思维培养缺失。,bc9b5f24b61d52bd8658b86a66949d23bec8be7c,label_consistent_metric_model_reason_recovered,True,2,5_merge_human_metric_en.jsonl,5_human_1|5_human_2|5_human_3,"{""score"":4}",qwen3_4b_r0a_direct|deepseek-r1|gpt-4o,3,real_model_score_output,bf601e62c0d53a3fef3e03409297e7f896b1a0e5,6962f54138148750fa7c8eb8573aa5b4566d60ae,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r7b_human_reason_chosen,edubench_r7b_human_reason_chosen_real_score_dpo_train,13af8e6896f2be6cf223e45bf4f1652fe39fe7d3,b8341c9d33cad1b053ba0bafa03c407e4791c4da,low_to_high_real_model_error,2,5,2,human_reason_score,True,只是对分析问题的要点进行概括，未设计能促进高阶思维的内容，可评 3 分。 / 仅概括分析要点，未设计促进高阶思维的内容。 / 未涉及任何高阶思维活动（如评估、对比），仅完成知识复述，思维培养缺失。,bc9b5f24b61d52bd8658b86a66949d23bec8be7c,label_consistent_metric_model_reason_recovered,True,2,5_merge_human_metric_en.jsonl,5_human_1|5_human_2|5_human_3,"{""score"":5}",qwq-plus,1,real_model_score_output,bf601e62c0d53a3fef3e03409297e7f896b1a0e5,6962f54138148750fa7c8eb8573aa5b4566d60ae,beb005be4da3a0130f32c06ff634b762c7be9c49
r7b_human_reason_chosen,edubench_r7b_human_reason_chosen_real_score_dpo_train,17e0ba51820c815389e5f672d6bed2ca748a8775,80b4f169dced8f900b4d6467567222045b1c13a3,low_to_high_real_model_error,2,4,2,human_reason_score,True,"错误标记A/D为正确答案，未能准确定位学生真实错误。纠正建议与事实不符，可能产生误导。 / 错误指导学生复习错误内容，可能强化""抛物线是微分同胚""的错误认知。",aa544b32848d6ed8f63d86c7504dd4ba6c243e4a,label_consistent_metric_model_reason_recovered,True,2,5_merge_human_metric_zh.jsonl,5_human_1|5_human_2,"{""score"":4}",qwen3_4b_r0a_direct|deepseek-v3,2,real_model_score_output,960c5d1a1cdd9b50d0f9125a2f1273ddd5478958,4c062093d4802820498b0107363c6cc1f13ad5e6,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r7b_human_reason_chosen,edubench_r7b_human_reason_chosen_real_score_dpo_train,17e0ba51820c815389e5f672d6bed2ca748a8775,80b4f169dced8f900b4d6467567222045b1c13a3,low_to_high_real_model_error,2,5,2,human_reason_score,True,"错误标记A/D为正确答案，未能准确定位学生真实错误。纠正建议与事实不符，可能产生误导。 / 错误指导学生复习错误内容，可能强化""抛物线是微分同胚""的错误认知。",aa544b32848d6ed8f63d86c7504dd4ba6c243e4a,label_consistent_metric_model_reason_recovered,True,2,5_merge_human_metric_zh.jsonl,5_human_1|5_human_2,"{""score"":5}",EduBenchEvaluator,1,real_model_score_output,960c5d1a1cdd9b50d0f9125a2f1273ddd5478958,4c062093d4802820498b0107363c6cc1f13ad5e6,beb005be4da3a0130f32c06ff634b762c7be9c49
r7b_human_reason_chosen,edubench_r7b_human_reason_chosen_real_score_dpo_train,18551ba0c6e7b3ad2bd30333ae0aad09b79b9c98,80b4f169dced8f900b4d6467567222045b1c13a3,low_to_high_real_model_error,2,4,2,human_reason_score,True,存在严重事实错误：二次多项式函数（如f(x)=x²）导数为0处不可逆，常数函数不是双射，均不符合微分同胚定义。错误引导会影响学生认知。 / 严重事实错误：二次函数非单射，常数函数非满射，均不满足微分同胚条件。 / 核心判断错误：二次多项式（A）非单射、常数函数（D）非单射，均不满足微分同胚条件，答案却认为其正确，存在关键性事实错误。,09282a411e6a5c069c762deb22d4b3987e9f9e9c,label_consistent_metric_model_reason_recovered,True,2,5_merge_human_metric_zh.jsonl,5_human_1|5_human_2|5_human_3,"{""score"":4}",deepseek-v3,1,real_model_score_output,765e6bb32390b0a21dc1bfcc3f38c301b92895c4,bd881871a1126818df36a417c8334b52de55b6bc,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r7b_human_reason_chosen,edubench_r7b_human_reason_chosen_real_score_dpo_train,18551ba0c6e7b3ad2bd30333ae0aad09b79b9c98,80b4f169dced8f900b4d6467567222045b1c13a3,low_to_high_real_model_error,2,5,2,human_reason_score,True,存在严重事实错误：二次多项式函数（如f(x)=x²）导数为0处不可逆，常数函数不是双射，均不符合微分同胚定义。错误引导会影响学生认知。 / 严重事实错误：二次函数非单射，常数函数非满射，均不满足微分同胚条件。 / 核心判断错误：二次多项式（A）非单射、常数函数（D）非单射，均不满足微分同胚条件，答案却认为其正确，存在关键性事实错误。,09282a411e6a5c069c762deb22d4b3987e9f9e9c,label_consistent_metric_model_reason_recovered,True,2,5_merge_human_metric_zh.jsonl,5_human_1|5_human_2|5_human_3,"{""score"":5}",EduBenchEvaluator,1,real_model_score_output,765e6bb32390b0a21dc1bfcc3f38c301b92895c4,bd881871a1126818df36a417c8334b52de55b6bc,beb005be4da3a0130f32c06ff634b762c7be9c49
r7b_human_reason_chosen,edubench_r7b_human_reason_chosen_real_score_dpo_train,1905d9dcdf2880df39d9d380624436abd892da5a,ffed2f3bb93a32c1cf81521951774f896b3283f4,low_to_high_real_model_error,2,4,2,human_reason_score,True,未结合场景要素（如学生背景或偏好），个性化不足。 / 未参考学生背景、偏好等场景要素，导致个性化内容缺失。 / 未将学生背景、偏好等场景信息融入分析，导致内容普适性强而个性化弱。,13af77013b6908db6e0c8aaf0ab50809ae254abb,label_consistent_metric_model_reason_recovered,True,2,5_merge_human_metric_en.jsonl,5_human_1|5_human_2|5_human_3,"{""score"":4}",qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1,3,real_model_score_output,30eea75eafa189a2e415b34e06bad1024fc75b33,8df2f2c6d158c9cd95bd194e781f6c9dea94a5bd,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r7b_human_reason_chosen,edubench_r7b_human_reason_chosen_real_score_dpo_train,1905d9dcdf2880df39d9d380624436abd892da5a,ffed2f3bb93a32c1cf81521951774f896b3283f4,low_to_high_real_model_error,2,5,2,human_reason_score,True,未结合场景要素（如学生背景或偏好），个性化不足。 / 未参考学生背景、偏好等场景要素，导致个性化内容缺失。 / 未将学生背景、偏好等场景信息融入分析，导致内容普适性强而个性化弱。,13af77013b6908db6e0c8aaf0ab50809ae254abb,label_consistent_metric_model_reason_recovered,True,2,5_merge_human_metric_en.jsonl,5_human_1|5_human_2|5_human_3,"{""score"":5}",EduBenchEvaluator|qwq-plus,2,real_model_score_output,30eea75eafa189a2e415b34e06bad1024fc75b33,8df2f2c6d158c9cd95bd194e781f6c9dea94a5bd,beb005be4da3a0130f32c06ff634b762c7be9c49
r7b_human_reason_chosen,edubench_r7b_human_reason_chosen_real_score_dpo_train,198938e2f622bb0de4883a3dc7e56f75c8a0dc9b,1fbaba4fd0689522a2df03a5be806cfca5328f00,low_to_high_real_model_error,1,5,1,human_reason_score,True,没有给出推理过程 / 无推理过程。 / 仅给出结论，未说明选择氮的依据（如在植物生理中的核心作用），逻辑链条缺失。,6bc6e4fffb021af601c829f8923a31db9f973cee,label_consistent_metric_model_reason_recovered,True,1,5_human_1.jsonl|5_human_2.jsonl|5_human_3.jsonl,5_human_1.jsonl|5_human_2.jsonl|5_human_3.jsonl,"{""score"":5}",qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,6,real_model_score_output,d614610ee79d6ea050230858f818dcaceccdf92b,71fcd597a021500cc46a66dd56e16d7d73ff9e1f,beb005be4da3a0130f32c06ff634b762c7be9c49
r7b_human_reason_chosen,edubench_r7b_human_reason_chosen_real_score_dpo_train,1b5df375ab0c6d48d21dc9a88fd408b29454ff67,b8341c9d33cad1b053ba0bafa03c407e4791c4da,low_to_high_real_model_error,2,4,2,human_reason_score,True,未设计能促进高阶思维的内容，仅简单说明模型应用，可评 3 分。 / 未设计能促进高阶思维的内容，仅简单说明模型应用，可评 3 分。。 / 仅简单说明模型应用，未设计促进高阶思维的内容。,8f9ef1da33ba89b2be467a871332364429b416c8,label_consistent_metric_model_reason_recovered,True,2,5_merge_human_metric_en.jsonl,5_human_1|5_human_2|5_human_3,"{""score"":4}",deepseek-v3|gpt-4o|qwq-plus,3,real_model_score_output,d836bb29252d137f84e1eaa17e919462ad4c3cb1,13cd55d330e72130ff86555fbb5c3042e32fd89c,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r7b_human_reason_chosen,edubench_r7b_human_reason_chosen_real_score_dpo_train,1b5df375ab0c6d48d21dc9a88fd408b29454ff67,b8341c9d33cad1b053ba0bafa03c407e4791c4da,low_to_high_real_model_error,2,5,2,human_reason_score,True,未设计能促进高阶思维的内容，仅简单说明模型应用，可评 3 分。 / 未设计能促进高阶思维的内容，仅简单说明模型应用，可评 3 分。。 / 仅简单说明模型应用，未设计促进高阶思维的内容。,8f9ef1da33ba89b2be467a871332364429b416c8,label_consistent_metric_model_reason_recovered,True,2,5_merge_human_metric_en.jsonl,5_human_1|5_human_2|5_human_3,"{""score"":5}",qwen3_4b_r0a_direct,1,real_model_score_output,d836bb29252d137f84e1eaa17e919462ad4c3cb1,13cd55d330e72130ff86555fbb5c3042e32fd89c,beb005be4da3a0130f32c06ff634b762c7be9c49
r7b_human_reason_chosen,edubench_r7b_human_reason_chosen_real_score_dpo_train,1bd5e1ce094da34aea6531591c2674bd221634b6,80b4f169dced8f900b4d6467567222045b1c13a3,low_to_high_real_model_error,2,4,2,human_reason_score,True,"未建立有效论证逻辑，错误结论缺乏数学推导支撑。如""三次多项式通常不具备性质""的表述未说明判定依据。 / 未建立余弦函数在受限区间才构成局部同胚的关键论证。",44ee39cead0178d55feec303fef27bfb832cf001,label_consistent_metric_model_reason_recovered,True,2,5_merge_human_metric_zh.jsonl,5_human_1|5_human_2,"{""score"":4}",EduBenchEvaluator|deepseek-v3,2,real_model_score_output,0f88b9054d999741293e51c44c6a15df09e8462f,9d7ae671b3e02ed098032d70ef1a3942fa5cf371,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r7b_human_reason_chosen,edubench_r7b_human_reason_chosen_real_score_dpo_train,1c013ab584f1c5a49f0e03d8517d29eb909322be,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,low_to_high_real_model_error,1,5,1,human_reason_score,True,完全错误：将正确答案判为错误，错误答案判为正确。 / 问题不涉及纠错场景，按规则强制评分。答案未涉及相关内容，符合低分标准。 / 完全未能识别学生误选C的错误，反而肯定其答案，存在严重误报，纠正建议误导性强。,0599310e9599a2d177f26a931ba6ba295f18a482,label_consistent_metric_model_reason_recovered,True,1,5_merge_human_metric_zh.jsonl,5_human_1|5_human_2|5_human_3,"{""score"":5}",qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-v3|deepseek-r1|qwq-plus,5,real_model_score_output,4e429d2d2e3724e18cfa6f2579c8cac3c122e96a,dad3587f20875d5e6815894a970fe7636bcdafea,beb005be4da3a0130f32c06ff634b762c7be9c49
r7b_human_reason_chosen,edubench_r7b_human_reason_chosen_real_score_dpo_train,1d5f77fabc222d72e4fb87f25eb3e5c41e786cf4,85398269c1c07a9498c3eae4b08315e4db78a74e,low_to_high_real_model_error,1,4,1,human_reason_score,True,没有纠错场景。 / 未设置错误纠正环节。,9e86df862d7b633a7726acb65b9f0c10de7f4ff2,label_consistent_metric_model_reason_recovered,True,1,5_merge_human_metric_zh.jsonl,5_human_1|5_human_2|5_human_3,"{""score"":4}",qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-r1|gpt-4o,4,real_model_score_output,e03b9ed2409092fe64f70b9527516f9c18c78659,aa316554d17b8f41e107bc4e4c0c360701d109e2,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r7b_human_reason_chosen,edubench_r7b_human_reason_chosen_real_score_dpo_train,1d5f77fabc222d72e4fb87f25eb3e5c41e786cf4,85398269c1c07a9498c3eae4b08315e4db78a74e,low_to_high_real_model_error,1,5,1,human_reason_score,True,没有纠错场景。 / 未设置错误纠正环节。,9e86df862d7b633a7726acb65b9f0c10de7f4ff2,label_consistent_metric_model_reason_recovered,True,1,5_merge_human_metric_zh.jsonl,5_human_1|5_human_2|5_human_3,"{""score"":5}",qwq-plus,1,real_model_score_output,e03b9ed2409092fe64f70b9527516f9c18c78659,aa316554d17b8f41e107bc4e4c0c360701d109e2,beb005be4da3a0130f32c06ff634b762c7be9c49
r7b_human_reason_chosen,edubench_r7b_human_reason_chosen_real_score_dpo_train,25a37166756d804397ce1540111f9b80f5bd477b,c367d1e3134b022584248f014a7b59640f1df7fb,low_to_high_real_model_error,2,4,2,human_reason_score,True,"病例分析任务有一定挑战性，但缺乏系统性高阶能力培养设计。 / 任务集中于信息复现，""提出诊断建议""缺乏临床思维引导设计。 / 任务以“观看、记录、总结”为主，未涉及解剖学知识的临床转化（如“手术方案设计”“并发症预防”），完全忽视批判性思维与问题解决能力培养。",a27500cc4cb71febfd8e770c9a1fb6324a365b5d,label_consistent_metric_model_reason_recovered,True,2,5_merge_human_metric_zh.jsonl,5_human_1|5_human_2|5_human_3,"{""score"":4}",EduBenchEvaluator|deepseek-r1|qwq-plus,3,real_model_score_output,8480e0d13211be61c2a8e016b83b399b48a2815b,cc5a6ebefb786429e1fcce4772f2b49e732e1790,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r7b_human_reason_chosen,edubench_r7b_human_reason_chosen_real_score_dpo_train,25a37166756d804397ce1540111f9b80f5bd477b,c367d1e3134b022584248f014a7b59640f1df7fb,low_to_high_real_model_error,2,5,2,human_reason_score,True,"病例分析任务有一定挑战性，但缺乏系统性高阶能力培养设计。 / 任务集中于信息复现，""提出诊断建议""缺乏临床思维引导设计。 / 任务以“观看、记录、总结”为主，未涉及解剖学知识的临床转化（如“手术方案设计”“并发症预防”），完全忽视批判性思维与问题解决能力培养。",a27500cc4cb71febfd8e770c9a1fb6324a365b5d,label_consistent_metric_model_reason_recovered,True,2,5_merge_human_metric_zh.jsonl,5_human_1|5_human_2|5_human_3,"{""score"":5}",qwen3_4b_r0a_direct|deepseek-v3|gpt-4o,3,real_model_score_output,8480e0d13211be61c2a8e016b83b399b48a2815b,cc5a6ebefb786429e1fcce4772f2b49e732e1790,beb005be4da3a0130f32c06ff634b762c7be9c49
r7b_human_reason_chosen,edubench_r7b_human_reason_chosen_real_score_dpo_train,26347fdbe0a04b7bfbc0e5079be670bb041a82f8,2c3431500658778ea0788f7745c59f0b024746a9,low_to_high_real_model_error,2,4,2,human_reason_score,True,答案没有使用场景特定的信息，也没有结合额外的场景要素。 / 未使用场景相关特定信息，缺乏对场景要素的整合与应用。,6b7b00f6d23e79937d3d3ea80fdfa897a78e6b5b,label_consistent_metric_model_reason_recovered,True,2,5_merge_human_metric_en.jsonl,5_human_2|5_human_3,"{""score"":4}",deepseek-v3|gpt-4o,2,real_model_score_output,9d0a587f9693538a44f5e9277c50b15e13eec0ef,9247d5b83693123fdf4c2793b55d142abf329d84,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r7b_human_reason_chosen,edubench_r7b_human_reason_chosen_real_score_dpo_train,26347fdbe0a04b7bfbc0e5079be670bb041a82f8,2c3431500658778ea0788f7745c59f0b024746a9,low_to_high_real_model_error,2,5,2,human_reason_score,True,答案没有使用场景特定的信息，也没有结合额外的场景要素。 / 未使用场景相关特定信息，缺乏对场景要素的整合与应用。,6b7b00f6d23e79937d3d3ea80fdfa897a78e6b5b,label_consistent_metric_model_reason_recovered,True,2,5_merge_human_metric_en.jsonl,5_human_2|5_human_3,"{""score"":5}",qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-r1|qwq-plus,4,real_model_score_output,9d0a587f9693538a44f5e9277c50b15e13eec0ef,9247d5b83693123fdf4c2793b55d142abf329d84,beb005be4da3a0130f32c06ff634b762c7be9c49
r7b_human_reason_chosen,edubench_r7b_human_reason_chosen_real_score_dpo_train,2805e4237ccaed90f917ee91a5c2c44743bbd1b1,7bdbfc3be37d434120cd61c75738b9ba4e2b67ad,low_to_high_real_model_error,1,5,1,human_reason_score,True,缺少推理过程 / 无推理过程。 / 未展开详细论证，推理简略。,f6aa75c8d619c6294972842a85779d3ee7926674,label_consistent_metric_reason_recovered,True,1,5_merge_human_metric_en.jsonl,5_human_1|5_human_2|5_human_3,"{""score"":5}",qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,6,real_model_score_output,75867fb01ee4c614e236d9e2df1701e8c14bf47c,ee2d11c17de7d9b34c22afc378ab262efca9cf65,beb005be4da3a0130f32c06ff634b762c7be9c49
r7b_human_reason_chosen,edubench_r7b_human_reason_chosen_real_score_dpo_train,34d1c2d12a4242a8a26ed4f998ae1f08b3210cdf,80b4f169dced8f900b4d6467567222045b1c13a3,low_to_high_real_model_error,1,4,1,human_reason_score,True,双重错误：误判B正确且E错误，与微分同胚理论完全相悖。 / 错误认为余弦函数（B）具有微分同胚性质（周期函数非单射），且否定指数函数（C）的正确性，存在双重事实错误，信息不可靠。,efc1f0ba41084de25dd84bd26a503b53816de23e,label_consistent_metric_model_reason_recovered,True,1,5_merge_human_metric_zh.jsonl,5_human_2|5_human_3,"{""score"":4}",deepseek-v3,1,real_model_score_output,b27a7cbd71e7287d40dab030f276861b246ed549,0bbc3e89d1c300452beae26f55d220b6d8f44026,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r7b_human_reason_chosen,edubench_r7b_human_reason_chosen_real_score_dpo_train,34d1c2d12a4242a8a26ed4f998ae1f08b3210cdf,80b4f169dced8f900b4d6467567222045b1c13a3,low_to_high_real_model_error,1,5,1,human_reason_score,True,双重错误：误判B正确且E错误，与微分同胚理论完全相悖。 / 错误认为余弦函数（B）具有微分同胚性质（周期函数非单射），且否定指数函数（C）的正确性，存在双重事实错误，信息不可靠。,efc1f0ba41084de25dd84bd26a503b53816de23e,label_consistent_metric_model_reason_recovered,True,1,5_merge_human_metric_zh.jsonl,5_human_2|5_human_3,"{""score"":5}",EduBenchEvaluator,1,real_model_score_output,b27a7cbd71e7287d40dab030f276861b246ed549,0bbc3e89d1c300452beae26f55d220b6d8f44026,beb005be4da3a0130f32c06ff634b762c7be9c49
