sample_id,question_key,question_group_id,metric,language,subject,gold_label,human_1,human_2,human_3,human_agreement_pattern,question,answer,rubric,metadata,recovered_reason_summary,rationale_match_status,rationale_score_phrase,rationale_score_phrase_consistency,score_phrase_conflict_flag,hidden_failure_candidate_type,failure_mode_auto,confidence_weight,recommended_training_use
3fdc81f613bf237c32a80d3fb798df97d4a1a3ab,2315014220e7c1c5fbc4751aea0a196884f3ace8,2315014220e7c1c5fbc4751aea0a196884f3ace8,Instruction Following & Task Completion,zh,Theoretical Economics,2,3.0,2.0,2.0,3.0/2.0/2.0,"问题：解释“需求弹性”的概念及其在经济学中的重要性。
学生的答案：需求弹性是指需求量对价格变化的反应程度。在经济学中，它很重要，因为它帮助企业了解价格变动对销售额的影响，也帮助政府制定税收政策。
请根据问题和学生答案给出""评分"":""评分细节"":""个性化反馈"":,以json格式返回","```json
{
  ""评分"": 75,
  ""评分细节"": {
    ""定义准确性"": 80,
    ""重要性阐述"": 70
  },
  ""个性化反馈"": ""你的回答准确地捕捉到了需求弹性的核心概念，即需求量对价格变化的敏感度。然而，对于需求弹性的重要性，你可以进一步扩展，比如提及它如何影响企业的定价策略、生产决策以及市场竞争力等。此外，也可以探讨需求弹性在资源分配和消费者福利方面的作用。""
}
```","[""5分： 完全理解并精准执行所有指令，完美达成核心任务目标，格式完全符合要求。"", ""4分： 准确理解主要指令，正确执行任务，核心目标达成度高，格式基本符合要求，可能有极少细节遗漏或偏差。"", ""3分： 理解了指令大意但可能忽略部分细节，任务基本完成但存在一些不准确或遗漏之处，格式有明显尝试但存在较多偏差。"", ""2分： 对指令理解有偏差，任务完成度低或有严重错误，格式多数不符合要求。"", ""1分： 完全误解或无视指令，任务未完成或完全错误，格式混乱或不相关。""]","Scenario: Automatic Grading
Subject: Theoretical Economics
Education Level: Undergraduate
Language: zh
Metric Group: Scenario Adaptability",采用百分制（75分）完全偏离10分制要求，数据结构严重失范。 / 评分“75”违反“1-10分”指令要求，格式错误；评分细节使用百分制，任务执行存在根本性偏差。,metric_rationale_recovered,75分; 10分; 1-10分,score_phrase_conflict,1,format_auxiliary,format_violation,0.8500,format_auxiliary
3bcc02fdb1dc40baccc625e0649658243cccf44d,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,Basic Factual Accuracy,zh,Basic Medicine,2,2.0,1.0,2.0,2.0/1.0/2.0,"问题：在神经生理学中，动作电位的过程中不包括以下哪一个步骤？
A) 去极化
B) 再极化
C) 超极化
D) 钙离子流入细胞
学生的答案：C) 超极化
请根据问题和学生答案给出""评分"":""评分细节"":""个性化反馈"":,以json格式返回","```json
{
  ""评分"": ""错误"",
  ""评分细节"": {
    ""正确答案"": ""D) 钙离子流入细胞"",
    ""学生答案"": ""C) 超极化"",
    ""知识点解析"": ""动作电位的核心阶段包括：1) **去极化**（钠离子快速内流），2) **再极化/复极化**（钾离子外流，恢复静息电位），3) **超极化**（短暂膜电位低于静息值，属于后电位的一部分）。选项D的“钙离子流入细胞”主要发生在突触末梢的神经递质释放阶段，而非动作电位本身的主要过程。"",
    ""学生误解"": ""学生可能误认为超极化是动作电位的“非必要步骤”或与静息电位混淆，但实际上超极化是动作电位恢复过程中的关键阶段。""
  },
  ""个性化反馈"": ""动作电位的核心步骤包括去极化、再极化和超极化（选项A、B、C均为正确步骤）。钙离子内流（选项D）主要参与突触传递，而非动作电位的直接产生。请结合离子通道的开放顺序（钠→钾→钙）和动作电位各阶段的生理意义进行复习，强化对超极化作为“后电位”的理解。""
}
```","[""5分： 所有涉及的客观事实（定义、公式、日期、名词、代码语法等）完全准确无误。"", ""4分： 绝大部分事实准确，可能存在个别极其微小的、非关键性的笔误或疏漏。"", ""3分： 大部分事实准确，但存在少量明显的事实错误，需要核查。"", ""2分： 包含较多或关键性的事实错误，信息不可靠。"", ""1分： 充斥着大量事实错误，信息完全错误或误导。""]","Scenario: Automatic Grading
Subject: Basic Medicine
Education Level: Master
Language: zh
Metric Group: Factual & Reasoning Accuracy",,question_answer_unmatched,,no_score_phrase,0,unclear,unclear,0.2000,review_only
f54280d4caeef0bdadc941acfcd5f7fede5d6838,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,Instruction Following & Task Completion,zh,Basic Medicine,1,1.0,1.0,1.0,1.0/1.0/1.0,"问题：在神经生理学中，动作电位的过程中不包括以下哪一个步骤？
A) 去极化
B) 再极化
C) 超极化
D) 钙离子流入细胞
学生的答案：C) 超极化
请根据问题和学生答案给出""评分"":""评分细节"":""个性化反馈"":,以json格式返回","```json
{
  ""评分"": 1,
  ""评分细节"": {
    ""正确答案"": ""D) 钙离子流入细胞"",
    ""解释"": ""在神经生理学中，动作电位的过程主要包括去极化、复极化和超射（或称为反极化）等阶段。钙离子流入细胞并不是动作电位过程中的一个标准步骤。""
  },
  ""个性化反馈"": {
    ""建议"": ""你的选择是正确的。在动作电位过程中，确实不包括钙离子流入细胞这一步骤。钙离子在神经元的信号传导中有重要作用，但它们主要参与的是神经递质释放的过程，而不是动作电位的产生和传播。""
  }
}
```","[""5分： 完全理解并精准执行所有指令，完美达成核心任务目标，格式完全符合要求。"", ""4分： 准确理解主要指令，正确执行任务，核心目标达成度高，格式基本符合要求，可能有极少细节遗漏或偏差。"", ""3分： 理解了指令大意但可能忽略部分细节，任务基本完成但存在一些不准确或遗漏之处，格式有明显尝试但存在较多偏差。"", ""2分： 对指令理解有偏差，任务完成度低或有严重错误，格式多数不符合要求。"", ""1分： 完全误解或无视指令，任务未完成或完全错误，格式混乱或不相关。""]","Scenario: Automatic Grading
Subject: Basic Medicine
Education Level: Master
Language: zh
Metric Group: Scenario Adaptability","完全错误：将正确答案C误判为正确，且使用数字评分违反题干要求的""正确/错误""判定格式。 / 仅给出数值评分，未按题目要求以文字说明正误，完全偏离答题指令。 / 评分“1”与反馈“选择正确”矛盾，任务执行完全错误；格式虽分点但逻辑混乱，违背指令要求。",metric_rationale_recovered,,no_score_phrase,0,format_auxiliary,task_constraint_violation,0.8500,format_auxiliary
b5f54f2d11493dd41a74e9e2274d26451a958dcc,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,Content Relevance & Scope Control,zh,Basic Medicine,1,1.0,2.0,1.0,1.0/2.0/1.0,"问题：在神经生理学中，动作电位的过程中不包括以下哪一个步骤？
A) 去极化
B) 再极化
C) 超极化
D) 钙离子流入细胞
学生的答案：C) 超极化
请根据问题和学生答案给出""评分"":""评分细节"":""个性化反馈"":,以json格式返回","```json
{
  ""评分"": 1,
  ""评分细节"": {
    ""正确答案"": ""D) 钙离子流入细胞"",
    ""解释"": ""在神经生理学中，动作电位的过程主要包括去极化、复极化和超射（或称为反极化）等阶段。钙离子流入细胞并不是动作电位过程中的一个标准步骤。""
  },
  ""个性化反馈"": {
    ""建议"": ""你的选择是正确的。在动作电位过程中，确实不包括钙离子流入细胞这一步骤。钙离子在神经元的信号传导中有重要作用，但它们主要参与的是神经递质释放的过程，而不是动作电位的产生和传播。""
  }
}
```","[""5分： 内容与指定知识点/主题/问题高度相关，且严格控制在要求的难度、范围、学科内，无冗余或无关信息。"", ""4分： 内容主体相关，范围控制良好，可能包含极少量轻微超纲或关联度稍弱的信息。"", ""3分： 内容大部分相关，但包含一些偏离主题或超出范围的部分，范围控制不够精确。"", ""2分： 内容相关性较差，包含较多无关信息，或严重超出指定范围。"", ""1分： 内容基本不相关，或完全脱离指定范围。""]","Scenario: Automatic Grading
Subject: Basic Medicine
Education Level: Master
Language: zh
Metric Group: Scenario Adaptability","内容混乱：既声称""你的选择是正确的""，又显示""正确答案是D""。 / 内容混淆超射与超极化概念（称“超射为动作电位阶段”），且错误肯定学生误选C，相关性完全失效。",metric_rationale_recovered,,no_score_phrase,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.8500,weak_evidence_positive
9fdf5ac4ce9e42b699e040bcc32841d72d8c9e07,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,Basic Factual Accuracy,zh,Basic Medicine,1,1.0,1.0,1.0,1.0/1.0/1.0,"问题：在神经生理学中，动作电位的过程中不包括以下哪一个步骤？
A) 去极化
B) 再极化
C) 超极化
D) 钙离子流入细胞
学生的答案：C) 超极化
请根据问题和学生答案给出""评分"":""评分细节"":""个性化反馈"":,以json格式返回","```json
{
  ""评分"": 1,
  ""评分细节"": {
    ""正确答案"": ""D) 钙离子流入细胞"",
    ""解释"": ""在神经生理学中，动作电位的过程主要包括去极化、复极化和超射（或称为反极化）等阶段。钙离子流入细胞并不是动作电位过程中的一个标准步骤。""
  },
  ""个性化反馈"": {
    ""建议"": ""你的选择是正确的。在动作电位过程中，确实不包括钙离子流入细胞这一步骤。钙离子在神经元的信号传导中有重要作用，但它们主要参与的是神经递质释放的过程，而不是动作电位的产生和传播。""
  }
}
```","[""5分： 所有涉及的客观事实（定义、公式、日期、名词、代码语法等）完全准确无误。"", ""4分： 绝大部分事实准确，可能存在个别极其微小的、非关键性的笔误或疏漏。"", ""3分： 大部分事实准确，但存在少量明显的事实错误，需要核查。"", ""2分： 包含较多或关键性的事实错误，信息不可靠。"", ""1分： 充斥着大量事实错误，信息完全错误或误导。""]","Scenario: Automatic Grading
Subject: Basic Medicine
Education Level: Master
Language: zh
Metric Group: Factual & Reasoning Accuracy",双重矛盾：同时认定学生答案正确和错误，基础事实完全错误。 / 学生误认为 “超极化不属于动作电位步骤”（实际属于），而反馈称其正确，存在双重事实错误；“超射” 与 “超极化” 概念混淆（解析中误将 “超射” 作为动作电位阶段，实为去极化峰值阶段的别称），事实表述混乱。 / 错误认为钙离子流入“不属动作电位”（正确），但错误肯定学生选C（超极化属动作电位），事实表述自相矛盾，信息误导性强。,metric_rationale_recovered,,no_score_phrase,0,answer_key_dependent,answer_key_or_reference_mismatch,0.7500,pairwise_low
e2c88c65f2542bab93dbf50c022a42b356f788d2,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,Reasoning Process Rigor,zh,Basic Medicine,1,1.0,2.0,1.0,1.0/2.0/1.0,"问题：在神经生理学中，动作电位的过程中不包括以下哪一个步骤？
A) 去极化
B) 再极化
C) 超极化
D) 钙离子流入细胞
学生的答案：C) 超极化
请根据问题和学生答案给出""评分"":""评分细节"":""个性化反馈"":,以json格式返回","```json
{
  ""评分"": 1,
  ""评分细节"": {
    ""正确答案"": ""D) 钙离子流入细胞"",
    ""解释"": ""在神经生理学中，动作电位的过程主要包括去极化、复极化和超射（或称为反极化）等阶段。钙离子流入细胞并不是动作电位过程中的一个标准步骤。""
  },
  ""个性化反馈"": {
    ""建议"": ""你的选择是正确的。在动作电位过程中，确实不包括钙离子流入细胞这一步骤。钙离子在神经元的信号传导中有重要作用，但它们主要参与的是神经递质释放的过程，而不是动作电位的产生和传播。""
  }
}
```","[""5分： 推理逻辑链条完整、清晰、严密，步骤正确无误，论证充分有力，无逻辑跳跃或漏洞。"", ""4分： 推理过程主体正确且逻辑清晰，可能在个别步骤的表述或论证细节上略有瑕疵，但不影响最终结论的有效性。"", ""3分： 推理过程大体可见，但存在一些逻辑不清、步骤缺失或论证不足之处，结论可能受到影响。"", ""2分： 推理过程存在明显的逻辑错误、步骤混乱或严重缺失，难以得出正确或可靠的结论。"", ""1分： 几乎没有有效的推理过程，逻辑混乱，步骤完全错误或不相关。""]","Scenario: Automatic Grading
Subject: Basic Medicine
Education Level: Master
Language: zh
Metric Group: Factual & Reasoning Accuracy",逻辑完全崩溃：自相矛盾的评分标准与解释。 / 无任何推理过程，仅罗列概念，逻辑混乱，无法支撑结论。,metric_rationale_recovered,,no_score_phrase,0,weak_evidence_positive,insufficient_evidence,0.8500,weak_evidence_positive
4f22bf04948dfebf09ef963ef74d98df56ffdb57,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,Error Identification & Correction Precision,zh,Basic Medicine,1,1.0,1.0,1.0,1.0/1.0/1.0,"问题：在神经生理学中，动作电位的过程中不包括以下哪一个步骤？
A) 去极化
B) 再极化
C) 超极化
D) 钙离子流入细胞
学生的答案：C) 超极化
请根据问题和学生答案给出""评分"":""评分细节"":""个性化反馈"":,以json格式返回","```json
{
  ""评分"": 1,
  ""评分细节"": {
    ""正确答案"": ""D) 钙离子流入细胞"",
    ""解释"": ""在神经生理学中，动作电位的过程主要包括去极化、复极化和超射（或称为反极化）等阶段。钙离子流入细胞并不是动作电位过程中的一个标准步骤。""
  },
  ""个性化反馈"": {
    ""建议"": ""你的选择是正确的。在动作电位过程中，确实不包括钙离子流入细胞这一步骤。钙离子在神经元的信号传导中有重要作用，但它们主要参与的是神经递质释放的过程，而不是动作电位的产生和传播。""
  }
}
```","[""5分： 精准定位所有错误（无遗漏、无误报），给出的纠正建议完全正确、清晰且是最优或非常好的方案。"", ""4分： 准确定位了大部分主要错误，纠正建议基本正确有效，可能遗漏极少数次要错误或建议不够完美。"", ""3分： 定位了部分错误但有明显遗漏或误报，纠正建议部分正确但可能不够清晰、完整或并非最佳方案。"", ""2分： 错误定位不准确，遗漏了关键错误或大量误报，纠正建议存在错误或难以理解。"", ""1分： 完全未能识别错误，或给出了完全错误的纠正建议，起到了误导作用。""]","Scenario: Automatic Grading
Subject: Basic Medicine
Education Level: Master
Language: zh
Metric Group: Factual & Reasoning Accuracy",完全错误：评分系统混乱导致无法有效识别错误。 / 问题不涉及纠错场景，按规则强制评分。答案未涉及相关内容，符合低分标准。 / 完全误判学生答案正确性，将错误答案视为正确，存在双重误报，纠正建议完全错误。,metric_rationale_recovered,,no_score_phrase,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.8500,weak_evidence_positive
378f7b2160c791b11e16c3dd68d76ed1363a3ff6,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,"Motivation, Guidance & Positive Feedback",zh,Basic Medicine,2,2.0,2.0,1.0,2.0/2.0/1.0,"问题：在神经生理学中，动作电位的过程中不包括以下哪一个步骤？
A) 去极化
B) 再极化
C) 超极化
D) 钙离子流入细胞
学生的答案：C) 超极化
请根据问题和学生答案给出""评分"":""评分细节"":""个性化反馈"":,以json格式返回","```json
{
  ""评分"": 1,
  ""评分细节"": {
    ""正确答案"": ""D) 钙离子流入细胞"",
    ""解释"": ""在神经生理学中，动作电位的过程主要包括去极化、复极化和超射（或称为反极化）等阶段。钙离子流入细胞并不是动作电位过程中的一个标准步骤。""
  },
  ""个性化反馈"": {
    ""建议"": ""你的选择是正确的。在动作电位过程中，确实不包括钙离子流入细胞这一步骤。钙离子在神经元的信号传导中有重要作用，但它们主要参与的是神经递质释放的过程，而不是动作电位的产生和传播。""
  }
}
```","[""5分： 始终体现出强烈的鼓励和支持态度，语言积极、富有建设性；在需要时提供非常有效的启发式引导，而非直接给答案。"", ""4分： 整体体现出鼓励和支持，语言积极正面；能提供有效的引导，偶尔可能过于直接。"", ""3分： 兼具鼓励和中性/批评性语言，积极性一般；引导有时有效，有时直接给答案或引导不足。"", ""2分： 缺乏鼓励和支持，语言偏中性甚至略显负面；很少提供有效引导，倾向于直接给答案或不给帮助。"", ""1分： 语言消极、打击性强，完全没有鼓励；无视引导需求，或提供错误引导。""]","Scenario: Automatic Grading
Subject: Basic Medicine
Education Level: Master
Language: zh
Metric Group: Pedagogical Application","反馈结构混乱，""你的选择是正确的""与客观事实矛盾，存在严重误导。 / 反馈以""你的选择正确""开头，但后续使用被动语态（""它们主要参与""），互动性弱。",metric_rationale_recovered,,no_score_phrase,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.8500,weak_evidence_positive
65890fb994cef054dc75e0e6dd4c1b3e2d91805d,2315014220e7c1c5fbc4751aea0a196884f3ace8,2315014220e7c1c5fbc4751aea0a196884f3ace8,Instruction Following & Task Completion,zh,Theoretical Economics,2,2.0,2.0,2.0,2.0/2.0/2.0,"问题：解释“需求弹性”的概念及其在经济学中的重要性。
学生的答案：需求弹性是指需求量对价格变化的反应程度。在经济学中，它很重要，因为它帮助企业了解价格变动对销售额的影响，也帮助政府制定税收政策。
请根据问题和学生答案给出""评分"":""评分细节"":""个性化反馈"":,以json格式返回","```json
{
  ""评分"": 3,
  ""评分细节"": {
    ""概念解释准确性"": 2,
    ""完整性"": 2,
    ""逻辑清晰度"": 2
  },
  ""个性化反馈"": [
    ""概念解释准确性较高，但可以进一步明确需求弹性的具体定义，例如提到需求弹性是衡量需求量随价格变化而变化的程度的一个指标。"",
    ""答案较为简略，建议增加更多关于需求弹性的类型（如价格弹性、收入弹性等）以及其在实际经济活动中的应用实例。"",
    ""逻辑清晰度尚可，但可以更详细地说明需求弹性对企业决策和政府政策的具体影响，使答案更加全面。""
  ]
}
```","[""5分： 完全理解并精准执行所有指令，完美达成核心任务目标，格式完全符合要求。"", ""4分： 准确理解主要指令，正确执行任务，核心目标达成度高，格式基本符合要求，可能有极少细节遗漏或偏差。"", ""3分： 理解了指令大意但可能忽略部分细节，任务基本完成但存在一些不准确或遗漏之处，格式有明显尝试但存在较多偏差。"", ""2分： 对指令理解有偏差，任务完成度低或有严重错误，格式多数不符合要求。"", ""1分： 完全误解或无视指令，任务未完成或完全错误，格式混乱或不相关。""]","Scenario: Automatic Grading
Subject: Theoretical Economics
Education Level: Undergraduate
Language: zh
Metric Group: Scenario Adaptability","评分为单数字但""评分细节""项分值未汇总说明，且""个性化反馈""为数组而非字符串，格式错误。 / 混合数值与列表格式，""个性化反馈""使用数组违反JSON结构要求。 / 评分项与反馈内容逻辑一致（如“逻辑清晰度2”对应反馈“逻辑尚可”），但总分“3”与分项得分（2+2+2=6）矛盾，格式规范性不足。",metric_rationale_recovered,,no_score_phrase,0,format_auxiliary,format_violation,0.9000,format_auxiliary
eca00ddc55d718efe2435adde78462ed09661b7c,93a5ca2decc82169ec51fce4735b568ddb829c8a,93a5ca2decc82169ec51fce4735b568ddb829c8a,Reasoning Process Rigor,zh,History,1,1.0,1.0,1.0,1.0/1.0/1.0,"学科:历史学
学制级别:大学
问题：以下哪一事件标志着英格兰光荣革命的结束？
A. 1688年詹姆斯二世的逃亡
B. 1689年权利法案的通过
C. 1690年博因河战役
D. 1694年玛丽二世去世
.请根据问题生成对应的答案。""答案"":,以json格式返回","```json
{
  ""答案"": ""B. 1689年权利法案的通过""
}
```","[""5分： 推理逻辑链条完整、清晰、严密，步骤正确无误，论证充分有力，无逻辑跳跃或漏洞。"", ""4分： 推理过程主体正确且逻辑清晰，可能在个别步骤的表述或论证细节上略有瑕疵，但不影响最终结论的有效性。"", ""3分： 推理过程大体可见，但存在一些逻辑不清、步骤缺失或论证不足之处，结论可能受到影响。"", ""2分： 推理过程存在明显的逻辑错误、步骤混乱或严重缺失，难以得出正确或可靠的结论。"", ""1分： 几乎没有有效的推理过程，逻辑混乱，步骤完全错误或不相关。""]","Scenario: Question Answering
Subject: History
Education Level: Undergraduate
Language: zh
Metric Group: Factual & Reasoning Accuracy",虽然答案最终结论完全正确，但是没有看到完整的推理过程。 / 缺少针对答案的推理过程。 / 未建立事件与革命结束的逻辑关联（如：未解释法案通过如何终结革命）。,metric_rationale_recovered,,no_score_phrase,0,weak_evidence_positive,missing_key_point,0.8500,weak_evidence_positive
f941bd555946d5f670146c0ddba2b00c76cfee04,93a5ca2decc82169ec51fce4735b568ddb829c8a,93a5ca2decc82169ec51fce4735b568ddb829c8a,Reasoning Process Rigor,zh,History,1,1.0,1.0,1.0,1.0/1.0/1.0,"学科:历史学
学制级别:大学
问题：以下哪一事件标志着英格兰光荣革命的结束？
A. 1688年詹姆斯二世的逃亡
B. 1689年权利法案的通过
C. 1690年博因河战役
D. 1694年玛丽二世去世
.请根据问题生成对应的答案。""答案"":,以json格式返回","```json
{""答案"": ""B""}
```","[""5分： 推理逻辑链条完整、清晰、严密，步骤正确无误，论证充分有力，无逻辑跳跃或漏洞。"", ""4分： 推理过程主体正确且逻辑清晰，可能在个别步骤的表述或论证细节上略有瑕疵，但不影响最终结论的有效性。"", ""3分： 推理过程大体可见，但存在一些逻辑不清、步骤缺失或论证不足之处，结论可能受到影响。"", ""2分： 推理过程存在明显的逻辑错误、步骤混乱或严重缺失，难以得出正确或可靠的结论。"", ""1分： 几乎没有有效的推理过程，逻辑混乱，步骤完全错误或不相关。""]","Scenario: Question Answering
Subject: History
Education Level: Undergraduate
Language: zh
Metric Group: Factual & Reasoning Accuracy",答案仅给出了选项字母，未展示完整的推理链条或解释。 / 完全缺失推理过程，仅以选项符号作答。 / 该问题为选择题，未涉及推理过程。,metric_rationale_recovered,,no_score_phrase,0,weak_evidence_positive,missing_key_point,0.8500,weak_evidence_positive
4d02a34fe7fc1a2f65e5defcbeec26283b13ada9,93a5ca2decc82169ec51fce4735b568ddb829c8a,93a5ca2decc82169ec51fce4735b568ddb829c8a,Reasoning Process Rigor,zh,History,1,1.0,1.0,1.0,1.0/1.0/1.0,"学科:历史学
学制级别:大学
问题：以下哪一事件标志着英格兰光荣革命的结束？
A. 1688年詹姆斯二世的逃亡
B. 1689年权利法案的通过
C. 1690年博因河战役
D. 1694年玛丽二世去世
.请根据问题生成对应的答案。""答案"":,以json格式返回","```json
{
  ""答案"": ""B. 1689年权利法案的通过""
}
```","[""5分： 推理逻辑链条完整、清晰、严密，步骤正确无误，论证充分有力，无逻辑跳跃或漏洞。"", ""4分： 推理过程主体正确且逻辑清晰，可能在个别步骤的表述或论证细节上略有瑕疵，但不影响最终结论的有效性。"", ""3分： 推理过程大体可见，但存在一些逻辑不清、步骤缺失或论证不足之处，结论可能受到影响。"", ""2分： 推理过程存在明显的逻辑错误、步骤混乱或严重缺失，难以得出正确或可靠的结论。"", ""1分： 几乎没有有效的推理过程，逻辑混乱，步骤完全错误或不相关。""]","Scenario: Question Answering
Subject: History
Education Level: Undergraduate
Language: zh
Metric Group: Factual & Reasoning Accuracy",虽然答案最终结论完全正确，但是没有看到完整的推理过程。 / 缺少针对答案的推理过程。 / 未建立事件与革命结束的逻辑关联（如：未解释法案通过如何终结革命）。,metric_rationale_recovered,,no_score_phrase,0,weak_evidence_positive,missing_key_point,0.8500,weak_evidence_positive
61ce1005760ba6b25779f26dec03b15d4d61f5ec,93a5ca2decc82169ec51fce4735b568ddb829c8a,93a5ca2decc82169ec51fce4735b568ddb829c8a,Reasoning Process Rigor,zh,History,1,1.0,1.0,1.0,1.0/1.0/1.0,"学科:历史学
学制级别:大学
问题：以下哪一事件标志着英格兰光荣革命的结束？
A. 1688年詹姆斯二世的逃亡
B. 1689年权利法案的通过
C. 1690年博因河战役
D. 1694年玛丽二世去世
.请根据问题生成对应的答案。""答案"":,以json格式返回","```json
{
  ""答案"": ""B. 1689年权利法案的通过""
}
```","[""5分： 推理逻辑链条完整、清晰、严密，步骤正确无误，论证充分有力，无逻辑跳跃或漏洞。"", ""4分： 推理过程主体正确且逻辑清晰，可能在个别步骤的表述或论证细节上略有瑕疵，但不影响最终结论的有效性。"", ""3分： 推理过程大体可见，但存在一些逻辑不清、步骤缺失或论证不足之处，结论可能受到影响。"", ""2分： 推理过程存在明显的逻辑错误、步骤混乱或严重缺失，难以得出正确或可靠的结论。"", ""1分： 几乎没有有效的推理过程，逻辑混乱，步骤完全错误或不相关。""]","Scenario: Question Answering
Subject: History
Education Level: Undergraduate
Language: zh
Metric Group: Factual & Reasoning Accuracy",虽然答案最终结论完全正确，但是没有看到完整的推理过程。 / 缺少针对答案的推理过程。 / 未建立事件与革命结束的逻辑关联（如：未解释法案通过如何终结革命）。,metric_rationale_recovered,,no_score_phrase,0,weak_evidence_positive,missing_key_point,0.8500,weak_evidence_positive
cc218e690fef26eec817bb03c4ad9a759d05825e,93a5ca2decc82169ec51fce4735b568ddb829c8a,93a5ca2decc82169ec51fce4735b568ddb829c8a,Reasoning Process Rigor,zh,History,1,1.0,1.0,1.0,1.0/1.0/1.0,"学科:历史学
学制级别:大学
问题：以下哪一事件标志着英格兰光荣革命的结束？
A. 1688年詹姆斯二世的逃亡
B. 1689年权利法案的通过
C. 1690年博因河战役
D. 1694年玛丽二世去世
.请根据问题生成对应的答案。""答案"":,以json格式返回","```json
{
  ""答案"": ""B. 1689年权利法案的通过""
}
```","[""5分： 推理逻辑链条完整、清晰、严密，步骤正确无误，论证充分有力，无逻辑跳跃或漏洞。"", ""4分： 推理过程主体正确且逻辑清晰，可能在个别步骤的表述或论证细节上略有瑕疵，但不影响最终结论的有效性。"", ""3分： 推理过程大体可见，但存在一些逻辑不清、步骤缺失或论证不足之处，结论可能受到影响。"", ""2分： 推理过程存在明显的逻辑错误、步骤混乱或严重缺失，难以得出正确或可靠的结论。"", ""1分： 几乎没有有效的推理过程，逻辑混乱，步骤完全错误或不相关。""]","Scenario: Question Answering
Subject: History
Education Level: Undergraduate
Language: zh
Metric Group: Factual & Reasoning Accuracy",虽然答案最终结论完全正确，但是没有看到完整的推理过程。 / 缺少针对答案的推理过程。 / 未建立事件与革命结束的逻辑关联（如：未解释法案通过如何终结革命）。,metric_rationale_recovered,,no_score_phrase,0,weak_evidence_positive,missing_key_point,0.8500,weak_evidence_positive
a78d41fd92d092509e201d4cb468bba833ecdf3a,3b26f4f8f9f7314ee644e63efa2173afbb702c33,3b26f4f8f9f7314ee644e63efa2173afbb702c33,Reasoning Process Rigor,zh,Law,1,1.0,1.0,1.0,1.0/1.0/1.0,"学科:法学
学制级别:博士
问题：在国际法中，以下哪一个原则主要用于解决国家之间的领土争端？
A. 不干涉内政原则
B. 自决原则
C. 先占原则
D. 互惠原则
.请根据问题生成对应的答案。""答案"":,以json格式返回","```json
{
  ""答案"": ""C. 先占原则""
}
```","[""5分： 推理逻辑链条完整、清晰、严密，步骤正确无误，论证充分有力，无逻辑跳跃或漏洞。"", ""4分： 推理过程主体正确且逻辑清晰，可能在个别步骤的表述或论证细节上略有瑕疵，但不影响最终结论的有效性。"", ""3分： 推理过程大体可见，但存在一些逻辑不清、步骤缺失或论证不足之处，结论可能受到影响。"", ""2分： 推理过程存在明显的逻辑错误、步骤混乱或严重缺失，难以得出正确或可靠的结论。"", ""1分： 几乎没有有效的推理过程，逻辑混乱，步骤完全错误或不相关。""]","Scenario: Question Answering
Subject: Law
Education Level: PhD
Language: zh
Metric Group: Factual & Reasoning Accuracy",完全未提供任何推理过程，仅呈现结论，无法评估逻辑链条完整性。 / 未提供任何解析，无法展现博士层级应有的法律解释能力（如未援引《奥本海国际法》第2卷第3章关于领土取得的论述）。 / 仅提供答案未展示推理，如未解释为何排除选项B（自决原则需以存在被压迫民族为前提）。,metric_rationale_recovered,,no_score_phrase,0,weak_evidence_positive,insufficient_evidence,0.8500,weak_evidence_positive
