sample_id,question_key,metric,language,subject,gold_label,reason_available,reason_source,a0_training_use,a0_failure_mode,exp21_candidate_type,existing_low_to_high_hard_negative_count,current_annotation_status,needs_annotation_fields,teacher_prompt_priority,question_preview,answer_preview,rubric_preview
6fa98b5f4e1ef6983a1e3142b6f13edc00336dea,c367d1e3134b022584248f014a7b59640f1df7fb,Higher-Order Thinking & Skill Development,zh,Clinical Medicine,3,False,missing_human_reason,,,,0,needs_optional_review,optional_borderline_review,medium,"学生画像：学生的画像：{'姓名': '王小明', '年龄': 21, '年级': '大三', '专业': '临床医学', '学习风格': '偏好视觉学习', '兴趣': '外科手术、病理学', '当前挑战': '在解剖学应用上有困难', '目标': '提高解剖学的实际应用能力'} 请根据学生画像，为每位学生生成 ‘个性化的学习内容或任务’:,以json格式返回","根据提供的学生画像信息，可以为王小明同学设计一些个性化的学习内容或任务。考虑到他偏好视觉学习，并且对外科手术和病理学感兴趣，同时他在解剖学的应用上遇到困难，我们可以为他设计一些结合视觉元素的解剖学实践课程，以及与外科手术相关的模拟练习。以下是具体的学习内容或任务示例： ```json { ""个性化学习内容或任务"": [ { ""任务名称"": ""解剖学虚拟实验室"", ""任务描述"": ""通过3D虚拟现实技术，模拟人体解剖过程，让学生能够从多个角度观察和理解人体结构。"", ""预期成果","[""5分： 交互或内容设计巧妙，能显著促进学生的批判性思维、创新思维、问题解决或知识迁移应用能力（例如通过开放性问题、对比分析、案例探究、项目式任务等）。"", ""4分： 能提出引导性问题或设计有一定挑战性的任务，对培养学生的高阶思维和能力（如分析、评估、应用）有积极作用。"", ""3分： 在促进高阶思维方面有所尝试（如提出一些简单的思考题），但深度和广度有限，效果不明显，整体仍偏重知识复述或简单应用。"", ""2分： 交互或内容主要停留在基础知识记忆和理解层面，很少或未能涉及需要"
167bd27ff370beaac7cb0b8e3dbd1f6023e37eda,f9a3b1ea300bc14ffd7aaea8a710311b094d2ca2,Scenario Element Integration,zh,General Pedagogy,3,True,raw_5grades_recovered_human_reason,,,,0,needs_optional_review,optional_borderline_review,medium,"学生画像：学生的画像：{'姓名': '张伟', '年龄': 28, '学习背景': '在教育学领域有丰富的研究经历，尤其关注学生的个体差异和教育公平问题。已发表多篇相关论文。', '学习风格': '偏好阅读学术期刊和参与教育研讨会，喜欢通过讨论深化理解，比较善于理论联系实际。', '个人兴趣': '对教育技术在教师培训中的应用感兴趣，积极参与相关项目和会议。'} 请根据学生画像，为每位学生生成 ‘个性化的学习内容或任务’:,以json格式返回","```json { ""学生姓名"": ""张伟"", ""个性化学习内容"": [ { ""任务类型"": ""阅读学术期刊"", ""具体内容"": ""选择最新的教育技术应用于教师培训的研究论文，分析其对学生个体差异和教育公平的影响。"" }, { ""任务类型"": ""参与教育研讨会"", ""具体内容"": ""参加即将举行的教育技术研讨会，特别是关于教师培训的专题讨论，准备发言并与同行交流观点。"" }, { ""任务类型"": ""理论联系实际的项目"", ""具体内容"": ""设计一个教育技术工具在教师培训中的应","[""5分： 充分融合所有关键场景要素（如学生历史、学习偏好等），输出高度个性化，并与教学情境高度匹配。"", ""4分： 有效使用主要场景要素，回答具有针对性；可能遗漏少量细节，但不影响整体效果。"", ""3分： 使用了部分场景信息，但融合较浅；个性化程度或情境契合度一般。"", ""2分： 仅表层提及场景信息，未有效融合核心要素；与上下文连接较弱。"", ""1分： 完全忽视场景特定信息；输出通用、模板化，且与场景不相关。""]"
966a072cac82408dc8f27226807c2e838d0aaa6d,f9a3b1ea300bc14ffd7aaea8a710311b094d2ca2,"Personalization, Adaptation & Learning Support",zh,General Pedagogy,3,True,raw_5grades_recovered_human_reason,,,,0,needs_optional_review,optional_borderline_review,medium,"学生画像：学生的画像：{'姓名': '张伟', '年龄': 28, '学习背景': '在教育学领域有丰富的研究经历，尤其关注学生的个体差异和教育公平问题。已发表多篇相关论文。', '学习风格': '偏好阅读学术期刊和参与教育研讨会，喜欢通过讨论深化理解，比较善于理论联系实际。', '个人兴趣': '对教育技术在教师培训中的应用感兴趣，积极参与相关项目和会议。'} 请根据学生画像，为每位学生生成 ‘个性化的学习内容或任务’:,以json格式返回","```json { ""学生姓名"": ""张伟"", ""个性化学习内容"": [ { ""任务类型"": ""阅读学术期刊"", ""具体内容"": ""选择最新的教育技术应用于教师培训的研究论文，分析其对学生个体差异和教育公平的影响。"" }, { ""任务类型"": ""参与教育研讨会"", ""具体内容"": ""参加即将举行的教育技术研讨会，特别是关于教师培训的专题讨论，准备发言并与同行交流观点。"" }, { ""任务类型"": ""理论联系实际的项目"", ""具体内容"": ""设计一个教育技术工具在教师培训中的应","[""5分： 非常好地根据学生水平/特点/需求提供了高度差异化的内容/建议/反馈；提供的学习路径/资源建议精准、实用且有价值。"", ""4分： 能根据学生情况进行一定程度的个性化调整，提供了相关的学习建议或资源，具有较好的参考价值。"", ""3分： 尝试进行个性化，但适应性不强，内容/建议差异不大；提供的学习支持比较通用，价值有限。"", ""2分： 几乎没有体现个性化适应，输出内容/建议对所有人都一样；学习支持不足或不相关。"", ""1分： 完全没有个性化考虑，输出内容可能与学生需求不"
4e52889ec38df9622ae4e3de9beb3ddf375a8b6e,0d15c361c4d8191bd918c895893f7acb5b4970f8,"Personalization, Adaptation & Learning Support",zh,Aquaculture,3,True,raw_5grades_recovered_human_reason,,,,0,needs_optional_review,optional_borderline_review,medium,"学生画像：学生的画像：{'姓名': '李华', '年龄': 21, '专业年级': '水产养殖专业三年级', '学习风格': '喜欢实践操作，动手能力强', '兴趣': '对鱼类繁殖和养殖技术感兴趣', '挑战': '理论知识消化较慢，需要更多视觉化材料', '目标': '希望在毕业前能够独立设计一个水产养殖方案'} 请根据学生画像，为每位学生生成 ‘个性化的学习内容或任务’:,以json格式返回","```json { ""学生姓名"": ""李华"", ""年龄"": 21, ""专业年级"": ""水产养殖专业三年级"", ""个性化学习内容或任务"": [ { ""类型"": ""实践操作"", ""内容"": ""参与鱼类繁殖和养殖的实地考察活动，包括参观当地的养殖场、研究设施以及养殖环境"", ""目的"": ""增强对实际操作的理解和体验"" }, { ""类型"": ""项目设计"", ""内容"": ""根据自己的兴趣和目标，设计并实施一个小型的水产养殖实验项目"", ""目的"": ""提高独立解决问题的能力，并将所学理论","[""5分： 非常好地根据学生水平/特点/需求提供了高度差异化的内容/建议/反馈；提供的学习路径/资源建议精准、实用且有价值。"", ""4分： 能根据学生情况进行一定程度的个性化调整，提供了相关的学习建议或资源，具有较好的参考价值。"", ""3分： 尝试进行个性化，但适应性不强，内容/建议差异不大；提供的学习支持比较通用，价值有限。"", ""2分： 几乎没有体现个性化适应，输出内容/建议对所有人都一样；学习支持不足或不相关。"", ""1分： 完全没有个性化考虑，输出内容可能与学生需求不"
c214c2c703b40f343bd11359a52f9c8f11993750,0d15c361c4d8191bd918c895893f7acb5b4970f8,Higher-Order Thinking & Skill Development,zh,Aquaculture,3,True,raw_5grades_recovered_human_reason,,,train_mid_borderline_candidates,0,needs_optional_review,optional_borderline_review,medium,"学生画像：学生的画像：{'姓名': '李华', '年龄': 21, '专业年级': '水产养殖专业三年级', '学习风格': '喜欢实践操作，动手能力强', '兴趣': '对鱼类繁殖和养殖技术感兴趣', '挑战': '理论知识消化较慢，需要更多视觉化材料', '目标': '希望在毕业前能够独立设计一个水产养殖方案'} 请根据学生画像，为每位学生生成 ‘个性化的学习内容或任务’:,以json格式返回","```json { ""学生姓名"": ""李华"", ""年龄"": 21, ""专业年级"": ""水产养殖专业三年级"", ""个性化学习内容或任务"": [ { ""类型"": ""实践操作"", ""内容"": ""参与鱼类繁殖和养殖的实地考察活动，包括参观当地的养殖场、研究设施以及养殖环境"", ""目的"": ""增强对实际操作的理解和体验"" }, { ""类型"": ""项目设计"", ""内容"": ""根据自己的兴趣和目标，设计并实施一个小型的水产养殖实验项目"", ""目的"": ""提高独立解决问题的能力，并将所学理论","[""5分： 交互或内容设计巧妙，能显著促进学生的批判性思维、创新思维、问题解决或知识迁移应用能力（例如通过开放性问题、对比分析、案例探究、项目式任务等）。"", ""4分： 能提出引导性问题或设计有一定挑战性的任务，对培养学生的高阶思维和能力（如分析、评估、应用）有积极作用。"", ""3分： 在促进高阶思维方面有所尝试（如提出一些简单的思考题），但深度和广度有限，效果不明显，整体仍偏重知识复述或简单应用。"", ""2分： 交互或内容主要停留在基础知识记忆和理解层面，很少或未能涉及需要"
cbeadf4c193e757c339020fdb54196a9fe8066bc,c367d1e3134b022584248f014a7b59640f1df7fb,Instruction Following & Task Completion,zh,Clinical Medicine,3,True,raw_5grades_recovered_human_reason,,,,0,needs_optional_review,optional_borderline_review,medium,"学生画像：学生的画像：{'姓名': '王小明', '年龄': 21, '年级': '大三', '专业': '临床医学', '学习风格': '偏好视觉学习', '兴趣': '外科手术、病理学', '当前挑战': '在解剖学应用上有困难', '目标': '提高解剖学的实际应用能力'} 请根据学生画像，为每位学生生成 ‘个性化的学习内容或任务’:,以json格式返回","```json { ""学生"": { ""姓名"": ""王小明"", ""年龄"": 21, ""年级"": ""大三"", ""专业"": ""临床医学"", ""个性化学习内容或任务"": [ { ""学习风格"": ""偏好视觉学习"", ""内容"": ""观看高质量的解剖学视频教程，包括详细的3D解剖模型动画。"", ""任务"": ""完成每个视频后的在线测验，检验对解剖知识的理解。"" }, { ""兴趣"": ""外科手术"", ""内容"": ""研究外科手术相关的解剖结构和操作技巧。"", ""任务"": ""参与模拟手术训练，实际","[""5分： 完全理解并精准执行所有指令，完美达成核心任务目标，格式完全符合要求。"", ""4分： 准确理解主要指令，正确执行任务，核心目标达成度高，格式基本符合要求，可能有极少细节遗漏或偏差。"", ""3分： 理解了指令大意但可能忽略部分细节，任务基本完成但存在一些不准确或遗漏之处，格式有明显尝试但存在较多偏差。"", ""2分： 对指令理解有偏差，任务完成度低或有严重错误，格式多数不符合要求。"", ""1分： 完全误解或无视指令，任务未完成或完全错误，格式混乱或不相关。""]"
3fbd7c40d950e261e6c4c94549e71154c8dbc980,c367d1e3134b022584248f014a7b59640f1df7fb,Scenario Element Integration,zh,Clinical Medicine,3,True,raw_5grades_recovered_human_reason,,,,0,needs_optional_review,optional_borderline_review,medium,"学生画像：学生的画像：{'姓名': '王小明', '年龄': 21, '年级': '大三', '专业': '临床医学', '学习风格': '偏好视觉学习', '兴趣': '外科手术、病理学', '当前挑战': '在解剖学应用上有困难', '目标': '提高解剖学的实际应用能力'} 请根据学生画像，为每位学生生成 ‘个性化的学习内容或任务’:,以json格式返回","```json { ""学生"": { ""姓名"": ""王小明"", ""年龄"": 21, ""年级"": ""大三"", ""专业"": ""临床医学"", ""个性化学习内容或任务"": [ { ""学习风格"": ""偏好视觉学习"", ""内容"": ""观看高质量的解剖学视频教程，包括详细的3D解剖模型动画。"", ""任务"": ""完成每个视频后的在线测验，检验对解剖知识的理解。"" }, { ""兴趣"": ""外科手术"", ""内容"": ""研究外科手术相关的解剖结构和操作技巧。"", ""任务"": ""参与模拟手术训练，实际","[""5分： 充分融合所有关键场景要素（如学生历史、学习偏好等），输出高度个性化，并与教学情境高度匹配。"", ""4分： 有效使用主要场景要素，回答具有针对性；可能遗漏少量细节，但不影响整体效果。"", ""3分： 使用了部分场景信息，但融合较浅；个性化程度或情境契合度一般。"", ""2分： 仅表层提及场景信息，未有效融合核心要素；与上下文连接较弱。"", ""1分： 完全忽视场景特定信息；输出通用、模板化，且与场景不相关。""]"
5e2bba30773745dbf4fd4fb90bd1762aae524b5e,c367d1e3134b022584248f014a7b59640f1df7fb,"Personalization, Adaptation & Learning Support",zh,Clinical Medicine,3,True,raw_5grades_recovered_human_reason,,,,0,needs_optional_review,optional_borderline_review,medium,"学生画像：学生的画像：{'姓名': '王小明', '年龄': 21, '年级': '大三', '专业': '临床医学', '学习风格': '偏好视觉学习', '兴趣': '外科手术、病理学', '当前挑战': '在解剖学应用上有困难', '目标': '提高解剖学的实际应用能力'} 请根据学生画像，为每位学生生成 ‘个性化的学习内容或任务’:,以json格式返回","```json { ""学生"": { ""姓名"": ""王小明"", ""年龄"": 21, ""年级"": ""大三"", ""专业"": ""临床医学"", ""个性化学习内容或任务"": [ { ""学习风格"": ""偏好视觉学习"", ""内容"": ""观看高质量的解剖学视频教程，包括详细的3D解剖模型动画。"", ""任务"": ""完成每个视频后的在线测验，检验对解剖知识的理解。"" }, { ""兴趣"": ""外科手术"", ""内容"": ""研究外科手术相关的解剖结构和操作技巧。"", ""任务"": ""参与模拟手术训练，实际","[""5分： 非常好地根据学生水平/特点/需求提供了高度差异化的内容/建议/反馈；提供的学习路径/资源建议精准、实用且有价值。"", ""4分： 能根据学生情况进行一定程度的个性化调整，提供了相关的学习建议或资源，具有较好的参考价值。"", ""3分： 尝试进行个性化，但适应性不强，内容/建议差异不大；提供的学习支持比较通用，价值有限。"", ""2分： 几乎没有体现个性化适应，输出内容/建议对所有人都一样；学习支持不足或不相关。"", ""1分： 完全没有个性化考虑，输出内容可能与学生需求不"
25a37166756d804397ce1540111f9b80f5bd477b,c367d1e3134b022584248f014a7b59640f1df7fb,Higher-Order Thinking & Skill Development,zh,Clinical Medicine,2,True,a0_recovered_human_reason,weak_evidence_positive,surface_fluent_but_hidden_defect,,6,weak_evidence_ready,evidence_span|rubric_clause_alignment|score_cap_check,high,"学生画像：学生的画像：{'姓名': '王小明', '年龄': 21, '年级': '大三', '专业': '临床医学', '学习风格': '偏好视觉学习', '兴趣': '外科手术、病理学', '当前挑战': '在解剖学应用上有困难', '目标': '提高解剖学的实际应用能力'} 请根据学生画像，为每位学生生成 ‘个性化的学习内容或任务’:,以json格式返回","```json { ""学生"": { ""姓名"": ""王小明"", ""年龄"": 21, ""年级"": ""大三"", ""专业"": ""临床医学"", ""个性化学习内容或任务"": [ { ""学习风格"": ""偏好视觉学习"", ""内容"": ""观看高质量的解剖学视频教程，包括详细的3D解剖模型动画。"", ""任务"": ""完成每个视频后的在线测验，检验对解剖知识的理解。"" }, { ""兴趣"": ""外科手术"", ""内容"": ""研究外科手术相关的解剖结构和操作技巧。"", ""任务"": ""参与模拟手术训练，实际","[""5分： 交互或内容设计巧妙，能显著促进学生的批判性思维、创新思维、问题解决或知识迁移应用能力（例如通过开放性问题、对比分析、案例探究、项目式任务等）。"", ""4分： 能提出引导性问题或设计有一定挑战性的任务，对培养学生的高阶思维和能力（如分析、评估、应用）有积极作用。"", ""3分： 在促进高阶思维方面有所尝试（如提出一些简单的思考题），但深度和广度有限，效果不明显，整体仍偏重知识复述或简单应用。"", ""2分： 交互或内容主要停留在基础知识记忆和理解层面，很少或未能涉及需要"
a78dd91898a89053703078e26068e3535560a778,f9a3b1ea300bc14ffd7aaea8a710311b094d2ca2,"Personalization, Adaptation & Learning Support",zh,General Pedagogy,3,True,raw_5grades_recovered_human_reason,,,,0,needs_optional_review,optional_borderline_review,medium,"学生画像：学生的画像：{'姓名': '张伟', '年龄': 28, '学习背景': '在教育学领域有丰富的研究经历，尤其关注学生的个体差异和教育公平问题。已发表多篇相关论文。', '学习风格': '偏好阅读学术期刊和参与教育研讨会，喜欢通过讨论深化理解，比较善于理论联系实际。', '个人兴趣': '对教育技术在教师培训中的应用感兴趣，积极参与相关项目和会议。'} 请根据学生画像，为每位学生生成 ‘个性化的学习内容或任务’:,以json格式返回","```json { ""学生"": { ""姓名"": ""张伟"", ""年龄"": 28, ""个性化学习内容或任务"": [ { ""主题"": ""教育技术在提升教育公平中的应用"", ""类型"": ""研究报告"", ""描述"": ""深入研究教育技术如何帮助缩小教育资源差距，并撰写一份详细的报告。"", ""目标"": ""了解最新的教育技术工具及其在不同教育环境中的实施效果，探讨其对教育公平的影响。"", ""预期成果"": ""完成一篇高质量的学术论文，总结研究成果并提出改进策略。"" }, { ""主题"": ""在线","[""5分： 非常好地根据学生水平/特点/需求提供了高度差异化的内容/建议/反馈；提供的学习路径/资源建议精准、实用且有价值。"", ""4分： 能根据学生情况进行一定程度的个性化调整，提供了相关的学习建议或资源，具有较好的参考价值。"", ""3分： 尝试进行个性化，但适应性不强，内容/建议差异不大；提供的学习支持比较通用，价值有限。"", ""2分： 几乎没有体现个性化适应，输出内容/建议对所有人都一样；学习支持不足或不相关。"", ""1分： 完全没有个性化考虑，输出内容可能与学生需求不"
abbf8d48dac23e2a07fd47d5e1bd865b3265e2a1,f9a3b1ea300bc14ffd7aaea8a710311b094d2ca2,Higher-Order Thinking & Skill Development,zh,General Pedagogy,3,True,raw_5grades_recovered_human_reason,,,,0,needs_optional_review,optional_borderline_review,medium,"学生画像：学生的画像：{'姓名': '张伟', '年龄': 28, '学习背景': '在教育学领域有丰富的研究经历，尤其关注学生的个体差异和教育公平问题。已发表多篇相关论文。', '学习风格': '偏好阅读学术期刊和参与教育研讨会，喜欢通过讨论深化理解，比较善于理论联系实际。', '个人兴趣': '对教育技术在教师培训中的应用感兴趣，积极参与相关项目和会议。'} 请根据学生画像，为每位学生生成 ‘个性化的学习内容或任务’:,以json格式返回","```json { ""学生"": { ""姓名"": ""张伟"", ""年龄"": 28, ""个性化学习内容或任务"": [ { ""主题"": ""教育技术在提升教育公平中的应用"", ""类型"": ""研究报告"", ""描述"": ""深入研究教育技术如何帮助缩小教育资源差距，并撰写一份详细的报告。"", ""目标"": ""了解最新的教育技术工具及其在不同教育环境中的实施效果，探讨其对教育公平的影响。"", ""预期成果"": ""完成一篇高质量的学术论文，总结研究成果并提出改进策略。"" }, { ""主题"": ""在线","[""5分： 交互或内容设计巧妙，能显著促进学生的批判性思维、创新思维、问题解决或知识迁移应用能力（例如通过开放性问题、对比分析、案例探究、项目式任务等）。"", ""4分： 能提出引导性问题或设计有一定挑战性的任务，对培养学生的高阶思维和能力（如分析、评估、应用）有积极作用。"", ""3分： 在促进高阶思维方面有所尝试（如提出一些简单的思考题），但深度和广度有限，效果不明显，整体仍偏重知识复述或简单应用。"", ""2分： 交互或内容主要停留在基础知识记忆和理解层面，很少或未能涉及需要"
bd851881623a035b144e02aca9c1041660bd48a0,f9a3b1ea300bc14ffd7aaea8a710311b094d2ca2,Scenario Element Integration,zh,General Pedagogy,3,False,missing_human_reason,,,,0,needs_optional_review,optional_borderline_review,medium,"学生画像：学生的画像：{'姓名': '张伟', '年龄': 28, '学习背景': '在教育学领域有丰富的研究经历，尤其关注学生的个体差异和教育公平问题。已发表多篇相关论文。', '学习风格': '偏好阅读学术期刊和参与教育研讨会，喜欢通过讨论深化理解，比较善于理论联系实际。', '个人兴趣': '对教育技术在教师培训中的应用感兴趣，积极参与相关项目和会议。'} 请根据学生画像，为每位学生生成 ‘个性化的学习内容或任务’:,以json格式返回","根据提供的学生画像，可以为张伟同学设计一个个性化的学习计划，旨在进一步深化他对教育学领域的理解，并促进他在教育技术和教师培训方面的兴趣发展。以下是一个示例性的个性化学习内容或任务的JSON格式： ```json { ""学生姓名"": ""张伟"", ""个性化学习内容与任务"": [ { ""任务名称"": ""学术期刊深度阅读"", ""描述"": ""选择近一年内发表的关于教育公平和学生个体差异的研究论文进行深入阅读。"", ""目标"": ""提升对当前教育研究前沿的理解，掌握最新的研究成果。"", ""","[""5分： 充分融合所有关键场景要素（如学生历史、学习偏好等），输出高度个性化，并与教学情境高度匹配。"", ""4分： 有效使用主要场景要素，回答具有针对性；可能遗漏少量细节，但不影响整体效果。"", ""3分： 使用了部分场景信息，但融合较浅；个性化程度或情境契合度一般。"", ""2分： 仅表层提及场景信息，未有效融合核心要素；与上下文连接较弱。"", ""1分： 完全忽视场景特定信息；输出通用、模板化，且与场景不相关。""]"
c536e13929e9115989ee06635a0f956c9f726dd3,f9a3b1ea300bc14ffd7aaea8a710311b094d2ca2,"Personalization, Adaptation & Learning Support",zh,General Pedagogy,3,False,missing_human_reason,,,,0,needs_optional_review,optional_borderline_review,medium,"学生画像：学生的画像：{'姓名': '张伟', '年龄': 28, '学习背景': '在教育学领域有丰富的研究经历，尤其关注学生的个体差异和教育公平问题。已发表多篇相关论文。', '学习风格': '偏好阅读学术期刊和参与教育研讨会，喜欢通过讨论深化理解，比较善于理论联系实际。', '个人兴趣': '对教育技术在教师培训中的应用感兴趣，积极参与相关项目和会议。'} 请根据学生画像，为每位学生生成 ‘个性化的学习内容或任务’:,以json格式返回","根据提供的学生画像，可以为张伟同学设计一个个性化的学习计划，旨在进一步深化他对教育学领域的理解，并促进他在教育技术和教师培训方面的兴趣发展。以下是一个示例性的个性化学习内容或任务的JSON格式： ```json { ""学生姓名"": ""张伟"", ""个性化学习内容与任务"": [ { ""任务名称"": ""学术期刊深度阅读"", ""描述"": ""选择近一年内发表的关于教育公平和学生个体差异的研究论文进行深入阅读。"", ""目标"": ""提升对当前教育研究前沿的理解，掌握最新的研究成果。"", ""","[""5分： 非常好地根据学生水平/特点/需求提供了高度差异化的内容/建议/反馈；提供的学习路径/资源建议精准、实用且有价值。"", ""4分： 能根据学生情况进行一定程度的个性化调整，提供了相关的学习建议或资源，具有较好的参考价值。"", ""3分： 尝试进行个性化，但适应性不强，内容/建议差异不大；提供的学习支持比较通用，价值有限。"", ""2分： 几乎没有体现个性化适应，输出内容/建议对所有人都一样；学习支持不足或不相关。"", ""1分： 完全没有个性化考虑，输出内容可能与学生需求不"
9878c22c562fb5365ff6a948e69d8b7d142af564,f9a3b1ea300bc14ffd7aaea8a710311b094d2ca2,Higher-Order Thinking & Skill Development,zh,General Pedagogy,3,False,missing_human_reason,,,,0,needs_optional_review,optional_borderline_review,medium,"学生画像：学生的画像：{'姓名': '张伟', '年龄': 28, '学习背景': '在教育学领域有丰富的研究经历，尤其关注学生的个体差异和教育公平问题。已发表多篇相关论文。', '学习风格': '偏好阅读学术期刊和参与教育研讨会，喜欢通过讨论深化理解，比较善于理论联系实际。', '个人兴趣': '对教育技术在教师培训中的应用感兴趣，积极参与相关项目和会议。'} 请根据学生画像，为每位学生生成 ‘个性化的学习内容或任务’:,以json格式返回","根据提供的学生画像，可以为张伟同学设计一个个性化的学习计划，旨在进一步深化他对教育学领域的理解，并促进他在教育技术和教师培训方面的兴趣发展。以下是一个示例性的个性化学习内容或任务的JSON格式： ```json { ""学生姓名"": ""张伟"", ""个性化学习内容与任务"": [ { ""任务名称"": ""学术期刊深度阅读"", ""描述"": ""选择近一年内发表的关于教育公平和学生个体差异的研究论文进行深入阅读。"", ""目标"": ""提升对当前教育研究前沿的理解，掌握最新的研究成果。"", ""","[""5分： 交互或内容设计巧妙，能显著促进学生的批判性思维、创新思维、问题解决或知识迁移应用能力（例如通过开放性问题、对比分析、案例探究、项目式任务等）。"", ""4分： 能提出引导性问题或设计有一定挑战性的任务，对培养学生的高阶思维和能力（如分析、评估、应用）有积极作用。"", ""3分： 在促进高阶思维方面有所尝试（如提出一些简单的思考题），但深度和广度有限，效果不明显，整体仍偏重知识复述或简单应用。"", ""2分： 交互或内容主要停留在基础知识记忆和理解层面，很少或未能涉及需要"
8595c348e1c7014d457a85e122983cf1ab068d7f,5716978a3618c9e286a620853ddab7a187290c08,Scenario Element Integration,zh,General Pedagogy,3,False,missing_human_reason,,,,0,needs_optional_review,optional_borderline_review,medium,"学生画像：学生的画像：{'姓名': '李华', '年龄': 24, '背景': '教育学本科毕业，擅长理论分析，对实践策略较弱', '学习目标': '深入理解教育学原理，提升实践应用能力', '兴趣爱好': '阅读教育学相关书籍，参与教育实验项目'} 请根据学生画像，为每位学生生成 ‘个性化的学习内容或任务’:,以json格式返回","根据提供的学生画像信息，可以为李华同学设计一个个性化学习计划。这个计划旨在加强他的实践应用能力，同时保持他在理论分析方面的优势。以下是一个示例性的学习内容或任务的JSON格式输出： ```json { ""姓名"": ""李华"", ""个性化学习内容与任务"": [ { ""类型"": ""在线课程"", ""主题"": ""教育心理学"", ""描述"": ""通过在线平台完成教育心理学的课程学习，重点在于理解和掌握学生心理发展的基本规律及其在教育中的应用。"", ""目标"": ""加深对教育学理论的理解，尤其","[""5分： 充分融合所有关键场景要素（如学生历史、学习偏好等），输出高度个性化，并与教学情境高度匹配。"", ""4分： 有效使用主要场景要素，回答具有针对性；可能遗漏少量细节，但不影响整体效果。"", ""3分： 使用了部分场景信息，但融合较浅；个性化程度或情境契合度一般。"", ""2分： 仅表层提及场景信息，未有效融合核心要素；与上下文连接较弱。"", ""1分： 完全忽视场景特定信息；输出通用、模板化，且与场景不相关。""]"
c7010dc1869821c2cd44abce044376705da24015,5716978a3618c9e286a620853ddab7a187290c08,"Personalization, Adaptation & Learning Support",zh,General Pedagogy,3,False,missing_human_reason,,,,0,needs_optional_review,optional_borderline_review,medium,"学生画像：学生的画像：{'姓名': '李华', '年龄': 24, '背景': '教育学本科毕业，擅长理论分析，对实践策略较弱', '学习目标': '深入理解教育学原理，提升实践应用能力', '兴趣爱好': '阅读教育学相关书籍，参与教育实验项目'} 请根据学生画像，为每位学生生成 ‘个性化的学习内容或任务’:,以json格式返回","根据提供的学生画像信息，可以为李华同学设计一个个性化学习计划。这个计划旨在加强他的实践应用能力，同时保持他在理论分析方面的优势。以下是一个示例性的学习内容或任务的JSON格式输出： ```json { ""姓名"": ""李华"", ""个性化学习内容与任务"": [ { ""类型"": ""在线课程"", ""主题"": ""教育心理学"", ""描述"": ""通过在线平台完成教育心理学的课程学习，重点在于理解和掌握学生心理发展的基本规律及其在教育中的应用。"", ""目标"": ""加深对教育学理论的理解，尤其","[""5分： 非常好地根据学生水平/特点/需求提供了高度差异化的内容/建议/反馈；提供的学习路径/资源建议精准、实用且有价值。"", ""4分： 能根据学生情况进行一定程度的个性化调整，提供了相关的学习建议或资源，具有较好的参考价值。"", ""3分： 尝试进行个性化，但适应性不强，内容/建议差异不大；提供的学习支持比较通用，价值有限。"", ""2分： 几乎没有体现个性化适应，输出内容/建议对所有人都一样；学习支持不足或不相关。"", ""1分： 完全没有个性化考虑，输出内容可能与学生需求不"
d966e3a80e7b4a71ce4100e4a77752a9b8bedde2,146b2dc09c3ee483b0b899e1eff2aed8f9f80520,Scenario Element Integration,zh,Mathematics,3,True,raw_5grades_recovered_human_reason,,,,0,needs_optional_review,optional_borderline_review,medium,"学生画像：学生的画像：{'姓名': '李明', '年级': '大二', '专业': '数学与应用数学', '学习风格': '视觉学习者，喜欢利用图表和图形理解概念', '学习目标': '提高微积分和线性代数的应用能力', '学习挑战': '在抽象概念的理解上有所困难，需要更多实际应用的例子'} 请根据学生画像，为每位学生生成 ‘个性化的学习内容或任务’:,以json格式返回","```json { ""学生"": { ""姓名"": ""李明"", ""个性化学习内容或任务"": [ { ""课程"": ""微积分"", ""类型"": ""实践应用"", ""描述"": ""通过绘制函数图像来理解导数和积分的概念。例如，使用数学软件（如MATLAB或Python中的matplotlib）绘制一个复杂函数的图像，并分析其变化趋势，以此加深对导数和积分的理解。"", ""目标"": ""提高通过图表理解微积分抽象概念的能力"" }, { ""课程"": ""线性代数"", ""类型"": ""案例研究"", ""描述","[""5分： 充分融合所有关键场景要素（如学生历史、学习偏好等），输出高度个性化，并与教学情境高度匹配。"", ""4分： 有效使用主要场景要素，回答具有针对性；可能遗漏少量细节，但不影响整体效果。"", ""3分： 使用了部分场景信息，但融合较浅；个性化程度或情境契合度一般。"", ""2分： 仅表层提及场景信息，未有效融合核心要素；与上下文连接较弱。"", ""1分： 完全忽视场景特定信息；输出通用、模板化，且与场景不相关。""]"
