record_id,source_file,source_row_index,metric_canonical,scenario_canonical,subject_canonical,education_level_canonical,language,generator_model,human_1,human_2,human_3,human_1_raw,human_2_raw,human_3_raw,human_1_5,human_2_5,human_3_5,human_mean_raw,human_mean_5,label_5,original_is_test_set,triple_key,question_key,answer_key
bb168bd8a846acd4e0c4980c8d2e7f34ddf3fc50,results_merge.jsonl,2257,Role & Tone Consistency,Emotional Support,Business Administration,PhD,en,qwen2.5-7b-instruct,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,True,998fe7322d84805df700dc1cf2056e7659774046,e251a31b78362b53e41f3b53d60f31af5fec5b00,6279ee9d33e34d8745d82e657c49189c73a79ea5
8b3726558423e3719c5c6e090e6cab72a06653f0,results_merge.jsonl,2258,Scenario Element Integration,Emotional Support,Business Administration,PhD,en,qwen2.5-7b-instruct,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,True,5fd4f5d9073fa1c4110e8fe27f28dca1e329c5b4,e251a31b78362b53e41f3b53d60f31af5fec5b00,6279ee9d33e34d8745d82e657c49189c73a79ea5
bb216e7bcf3de8d8c5e385c24c6c9f3e8d10db12,results_merge.jsonl,2259,"Motivation, Guidance & Positive Feedback",Emotional Support,Business Administration,PhD,en,qwen2.5-7b-instruct,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,True,693574c8913d968b02792ff891850de124f671dc,e251a31b78362b53e41f3b53d60f31af5fec5b00,6279ee9d33e34d8745d82e657c49189c73a79ea5
86db7c66e4ce2325c6cbcc628bbb5a1816c2759a,results_merge.jsonl,2260,"Personalization, Adaptation & Learning Support",Emotional Support,Business Administration,PhD,en,qwen2.5-7b-instruct,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,False,514081874d3e738d334e9ef589db5719518e0b25,e251a31b78362b53e41f3b53d60f31af5fec5b00,6279ee9d33e34d8745d82e657c49189c73a79ea5
2f917b4338101b6b33095a8ddb642c3d1f60d9ff,results_merge.jsonl,2261,Instruction Following & Task Completion,Emotional Support,Chemistry,Elementary School,en,deepseek-v3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,True,fb2a6aa6a51dde75cf9f4c62afe48e4006b2aa27,785cc5d96219bccac35c7994ebdb4e3394efd24f,74b336c4665b69ee6fd349c3a17e547a2dea355c
bc7056a4264122026902d32bbe123584c89f282e,results_merge.jsonl,2262,Role & Tone Consistency,Emotional Support,Chemistry,Elementary School,en,deepseek-v3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,False,da02ce241a840c5aabb5a558027f0389cb913895,785cc5d96219bccac35c7994ebdb4e3394efd24f,74b336c4665b69ee6fd349c3a17e547a2dea355c
ff8d61f61f015d919207729c8a807d1595a09b3f,results_merge.jsonl,2263,Scenario Element Integration,Emotional Support,Chemistry,Elementary School,en,deepseek-v3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,False,e50a8230aff47ce4a4c7b68e680cb9b82e3d6352,785cc5d96219bccac35c7994ebdb4e3394efd24f,74b336c4665b69ee6fd349c3a17e547a2dea355c
ee6efb2aa26975201ab845112248e1fe8f57bcb4,results_merge.jsonl,2264,"Motivation, Guidance & Positive Feedback",Emotional Support,Chemistry,Elementary School,en,deepseek-v3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,True,4979736c44cb69b73be3076b5ff53355ac9b700a,785cc5d96219bccac35c7994ebdb4e3394efd24f,74b336c4665b69ee6fd349c3a17e547a2dea355c
3ef2161cc574620805b434e638f0b7a83711718c,results_merge.jsonl,2265,"Personalization, Adaptation & Learning Support",Emotional Support,Chemistry,Elementary School,en,deepseek-v3,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,True,65d29c0f41f3eb6c231b550969eb89874916385a,785cc5d96219bccac35c7994ebdb4e3394efd24f,74b336c4665b69ee6fd349c3a17e547a2dea355c
bd41aed1cc9743ac5244e232cb223de2cd2a24c3,results_merge.jsonl,2266,Instruction Following & Task Completion,Emotional Support,Business Administration,PhD,en,qwen-max,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,True,9a25d40a3fd9fd6eba8a5e4be5c80992e3679683,e251a31b78362b53e41f3b53d60f31af5fec5b00,de39ec829358e147761c1a8919fe2e4f0f286b58
80ce5534aa0c0eaf3ef5ec4a9e92cf39e4631075,results_merge.jsonl,2267,Role & Tone Consistency,Emotional Support,Business Administration,PhD,en,qwen-max,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,True,1bf2840fa76c1b13c0215041858b376f50fb5978,e251a31b78362b53e41f3b53d60f31af5fec5b00,de39ec829358e147761c1a8919fe2e4f0f286b58
f9db466cdc885c9358b0f01fff34efc537ccbe59,results_merge.jsonl,2268,Scenario Element Integration,Emotional Support,Business Administration,PhD,en,qwen-max,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,False,1756651569cf82efa7f36aea530572fa14e4693e,e251a31b78362b53e41f3b53d60f31af5fec5b00,de39ec829358e147761c1a8919fe2e4f0f286b58
83920b2b2b40fa57bdaac6fa499bfc88c9d65f8a,results_merge.jsonl,2269,"Motivation, Guidance & Positive Feedback",Emotional Support,Business Administration,PhD,en,qwen-max,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,False,4f535daaf38f8d2a0a58c3f22836feb5d9670937,e251a31b78362b53e41f3b53d60f31af5fec5b00,de39ec829358e147761c1a8919fe2e4f0f286b58
a543ccbeb729635ccfb12381df8c5697567e503b,results_merge.jsonl,2270,"Personalization, Adaptation & Learning Support",Emotional Support,Business Administration,PhD,en,qwen-max,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,True,e00b81e548a2aeea36bd029956efaf8eda1d6ab4,e251a31b78362b53e41f3b53d60f31af5fec5b00,de39ec829358e147761c1a8919fe2e4f0f286b58
4fa47ca9ea0f0a9b652e66e6e7e0837668a8fe6c,results_merge.jsonl,2271,Instruction Following & Task Completion,Emotional Support,Clinical Medicine,Master,en,qwen-max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,False,d27345a9b3233f1803eb93b48e0b9179701686f3,d04e77ea904a8a27d914aadf24446d13fcf617b1,4ce0f360b0c88aa60a3ae8797d5a1e8f30d76c06
d15a143939b7a1b0e5e8e1162c365f6b97e84f45,results_merge.jsonl,2272,Role & Tone Consistency,Emotional Support,Clinical Medicine,Master,en,qwen-max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,False,5ef63ae4714893336bb226b77c486f2b0270d1b4,d04e77ea904a8a27d914aadf24446d13fcf617b1,4ce0f360b0c88aa60a3ae8797d5a1e8f30d76c06
fe17c32e7e6013c6a221d1ed8914a33d779944b2,results_merge.jsonl,2273,Scenario Element Integration,Emotional Support,Clinical Medicine,Master,en,qwen-max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,False,aaca10f5250eef39df438484a90a030dca8ce987,d04e77ea904a8a27d914aadf24446d13fcf617b1,4ce0f360b0c88aa60a3ae8797d5a1e8f30d76c06
2bc7d38a21b7dba688eb1d90a3ea72edab4016f8,results_merge.jsonl,2274,"Motivation, Guidance & Positive Feedback",Emotional Support,Clinical Medicine,Master,en,qwen-max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,False,0d621fca00999e8ee39e859d0ee4324698c3d9f7,d04e77ea904a8a27d914aadf24446d13fcf617b1,4ce0f360b0c88aa60a3ae8797d5a1e8f30d76c06
2f2b8f8fa02a506938840601a6a634dc21be7a7b,results_merge.jsonl,2275,"Personalization, Adaptation & Learning Support",Emotional Support,Clinical Medicine,Master,en,qwen-max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,False,a50709184166cd1e84275cbe0928e564c55aee8b,d04e77ea904a8a27d914aadf24446d13fcf617b1,4ce0f360b0c88aa60a3ae8797d5a1e8f30d76c06
fc5a6938cce07d13f4003135d521c16204761dd7,results_merge.jsonl,2276,Instruction Following & Task Completion,Emotional Support,Automation,PhD,en,deepseek-r1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,True,c739a829abd5e5ff64618a58e7fefc721fc581a9,7295afb9c4022f59a3b8b3e7ad39fe7f9a8b5701,f6a5fe44c6203616a7899eac275501d0f344c8c3
947a14cb1d885674e4f52c0ea6af16f910dc37b7,results_merge.jsonl,2277,Role & Tone Consistency,Emotional Support,Automation,PhD,en,deepseek-r1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,False,ab87e3f8ca38b2bbdd1a3a978942b7be5fdb7fec,7295afb9c4022f59a3b8b3e7ad39fe7f9a8b5701,f6a5fe44c6203616a7899eac275501d0f344c8c3
b4cf7ac5834f887b70d2850c4c1651892cbad21e,results_merge.jsonl,2278,Scenario Element Integration,Emotional Support,Automation,PhD,en,deepseek-r1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,False,f46a24c52dfe88066e10408a44b86404e7069e7a,7295afb9c4022f59a3b8b3e7ad39fe7f9a8b5701,f6a5fe44c6203616a7899eac275501d0f344c8c3
d15322bc66794cdac4ac14cdf4146e9e443d4588,results_merge.jsonl,2279,"Motivation, Guidance & Positive Feedback",Emotional Support,Automation,PhD,en,deepseek-r1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,False,0e182926b37abae926e132628aa7ff22108c102f,7295afb9c4022f59a3b8b3e7ad39fe7f9a8b5701,f6a5fe44c6203616a7899eac275501d0f344c8c3
c81289516911a0d45cd99c69be0da22e6a3dc57b,results_merge.jsonl,2280,"Personalization, Adaptation & Learning Support",Emotional Support,Automation,PhD,en,deepseek-r1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,False,97f96e7c83ac2fcf6a7fac35ba6872ed7122496a,7295afb9c4022f59a3b8b3e7ad39fe7f9a8b5701,f6a5fe44c6203616a7899eac275501d0f344c8c3
19b625eeac1eee877c7fa0972409740a05720a50,results_merge.jsonl,2281,Instruction Following & Task Completion,Emotional Support,Computer Science,Undergraduate,en,qwen-max,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,False,54d644f133c60fb8c62a98c1427f99932d37f4e7,b7036c32a59491e7304339cad703b6953309017b,60beac85c74bc05c4f7635170e3dc4467e41d1a8
1bdbe6d931ecc56955eea8ed81a363365ed28da9,results_merge.jsonl,2282,Role & Tone Consistency,Emotional Support,Computer Science,Undergraduate,en,qwen-max,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,False,8f4b6f4a31beba1d00263e02687f301da88a1b19,b7036c32a59491e7304339cad703b6953309017b,60beac85c74bc05c4f7635170e3dc4467e41d1a8
9c730c07c10ca7b7643ed308cf998db3739fa39e,results_merge.jsonl,2283,Scenario Element Integration,Emotional Support,Computer Science,Undergraduate,en,qwen-max,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,False,4ebe156574adff37d80ee618dfaaccc17942197a,b7036c32a59491e7304339cad703b6953309017b,60beac85c74bc05c4f7635170e3dc4467e41d1a8
46149bce051e9093ad9de47f6b66d9726536759c,results_merge.jsonl,2284,"Motivation, Guidance & Positive Feedback",Emotional Support,Computer Science,Undergraduate,en,qwen-max,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,False,83816a218eebd5c83d100283679a942bd10dc9ce,b7036c32a59491e7304339cad703b6953309017b,60beac85c74bc05c4f7635170e3dc4467e41d1a8
694795ed02638486460655c42a5f95fec4519428,results_merge.jsonl,2285,"Personalization, Adaptation & Learning Support",Emotional Support,Computer Science,Undergraduate,en,qwen-max,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,False,78705545a28e743933b60a7e4b5990a6a83a1b9f,b7036c32a59491e7304339cad703b6953309017b,60beac85c74bc05c4f7635170e3dc4467e41d1a8
b39e9a4cc38f4c70fdbc2efdaeb463707704fc76,results_merge.jsonl,2286,Instruction Following & Task Completion,Emotional Support,Business Administration,PhD,en,deepseek-v3,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,False,67230d1ead166d0962059346c9873556e68dc20d,e251a31b78362b53e41f3b53d60f31af5fec5b00,e685490d43c8e26251b5558bc678f3bd7fd24c50
7eca566d992023e26a03a1810c6abeba9834106d,results_merge.jsonl,2287,Role & Tone Consistency,Emotional Support,Business Administration,PhD,en,deepseek-v3,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,True,1b89113d13708708bc871299e8739e52fab266ed,e251a31b78362b53e41f3b53d60f31af5fec5b00,e685490d43c8e26251b5558bc678f3bd7fd24c50
f02ca54b16a900b12352f0d7ca301ebc019bf4aa,results_merge.jsonl,2288,Scenario Element Integration,Emotional Support,Business Administration,PhD,en,deepseek-v3,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,True,66fc81fc0ccc80a1ffab84cdb448246014ff6cf2,e251a31b78362b53e41f3b53d60f31af5fec5b00,e685490d43c8e26251b5558bc678f3bd7fd24c50
7955e165bf10cd4852ccb53abc30d61719c0a124,results_merge.jsonl,2289,"Motivation, Guidance & Positive Feedback",Emotional Support,Business Administration,PhD,en,deepseek-v3,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,False,fc3bb1c63fd0670399e10d802efc91c3c87e1b7e,e251a31b78362b53e41f3b53d60f31af5fec5b00,e685490d43c8e26251b5558bc678f3bd7fd24c50
f438585e53af98b9b3ab2c584edf45aa08c3baf4,results_merge.jsonl,2290,"Personalization, Adaptation & Learning Support",Emotional Support,Business Administration,PhD,en,deepseek-v3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,True,1fd42a01fe813c03401ac9ba2a2b3da3db9066d5,e251a31b78362b53e41f3b53d60f31af5fec5b00,e685490d43c8e26251b5558bc678f3bd7fd24c50
12735f724c1a17f5c1121a9439ab930c0160ac13,results_merge.jsonl,2291,Instruction Following & Task Completion,Emotional Support,Chemistry,Elementary School,en,qwen-max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,True,9955a02dfaf07eb2bf424ba684c07dec48c68b52,785cc5d96219bccac35c7994ebdb4e3394efd24f,f4a9103549a2c4a487791bc4b99d28eeb1f091d6
7f4c6d2f2cfd5720e2c31614c9c3a7697db5e753,results_merge.jsonl,2292,Role & Tone Consistency,Emotional Support,Chemistry,Elementary School,en,qwen-max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,True,b1e40ce16e0e29317821bb5a77225b031f8e2ff4,785cc5d96219bccac35c7994ebdb4e3394efd24f,f4a9103549a2c4a487791bc4b99d28eeb1f091d6
b2a05db788af3e114612df1511336ec8678a6319,results_merge.jsonl,2293,Scenario Element Integration,Emotional Support,Chemistry,Elementary School,en,qwen-max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,False,851983586c0731ccd9949ac789cf84c88c585403,785cc5d96219bccac35c7994ebdb4e3394efd24f,f4a9103549a2c4a487791bc4b99d28eeb1f091d6
a07a81235929a72315fd12882ca7a8d9165964c4,results_merge.jsonl,2294,"Motivation, Guidance & Positive Feedback",Emotional Support,Chemistry,Elementary School,en,qwen-max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,False,ea92b2bb5f18f992e06b4497bf4fbb7a48897ba2,785cc5d96219bccac35c7994ebdb4e3394efd24f,f4a9103549a2c4a487791bc4b99d28eeb1f091d6
0f0a4ffd12001317c8f0edd9bfffe6b66b603c87,results_merge.jsonl,2295,"Personalization, Adaptation & Learning Support",Emotional Support,Chemistry,Elementary School,en,qwen-max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,True,4e0631e79fc6a17d88c52683c6a1d16e8f5e57ff,785cc5d96219bccac35c7994ebdb4e3394efd24f,f4a9103549a2c4a487791bc4b99d28eeb1f091d6
61495a6a375aaa3fd5ac36f11454caceb2ea365a,results_merge.jsonl,2296,Instruction Following & Task Completion,Emotional Support,Crop Science,Master,en,qwen2.5-14b-instruct,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,True,e5a8270ba8355d1ea3f13ec2289fcaddbae92a45,17b7d5ef28c4ab973e25c03486cef8f85327b921,513a89888159d21dc179a2eb55cdcd97df5a3bb0
964bfc2dc75a53532fc137ffd5aad23228e53895,results_merge.jsonl,2297,Role & Tone Consistency,Emotional Support,Crop Science,Master,en,qwen2.5-14b-instruct,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,False,5d3317082e6b3c0439091dfd66c06c1c38e1c370,17b7d5ef28c4ab973e25c03486cef8f85327b921,513a89888159d21dc179a2eb55cdcd97df5a3bb0
0c87cc101d1de7cce217ec168ed17010fb595ceb,results_merge.jsonl,2298,Scenario Element Integration,Emotional Support,Crop Science,Master,en,qwen2.5-14b-instruct,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,False,5e37b53685a654ba41c2a114807ab9f26d96f289,17b7d5ef28c4ab973e25c03486cef8f85327b921,513a89888159d21dc179a2eb55cdcd97df5a3bb0
bdf32df263448a29bd908ddca07c3a0c31aa3240,results_merge.jsonl,2299,"Motivation, Guidance & Positive Feedback",Emotional Support,Crop Science,Master,en,qwen2.5-14b-instruct,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,True,8d135ddb2ba22d64b7d95ea16af01797d7b70d00,17b7d5ef28c4ab973e25c03486cef8f85327b921,513a89888159d21dc179a2eb55cdcd97df5a3bb0
6fc9a3248a682be000702918099b13202dc6b339,results_merge.jsonl,2300,"Personalization, Adaptation & Learning Support",Emotional Support,Crop Science,Master,en,qwen2.5-14b-instruct,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,True,9e7dc6150d2b49b27b69dbb254022fd120f9801a,17b7d5ef28c4ab973e25c03486cef8f85327b921,513a89888159d21dc179a2eb55cdcd97df5a3bb0
1dad1f103d575cf011469211eb4e75ca18c1f58c,results_merge.jsonl,2301,Instruction Following & Task Completion,Emotional Support,Clinical Medicine,Master,en,deepseek-r1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,False,11b89711f91f91329f09a4f48a8e573be009ff01,d04e77ea904a8a27d914aadf24446d13fcf617b1,f2ce4e8b6c2d928911e5b916373f7ba106284fcb
4114009a0c88d7adb6d2ccb60fc8d2ee6eaf0924,results_merge.jsonl,2302,Role & Tone Consistency,Emotional Support,Clinical Medicine,Master,en,deepseek-r1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,False,3522ce5cfbc688b05d183318ebde9488d0f74985,d04e77ea904a8a27d914aadf24446d13fcf617b1,f2ce4e8b6c2d928911e5b916373f7ba106284fcb
a40d6aacebdac536fe3151b972e3506138b6f878,results_merge.jsonl,2303,Scenario Element Integration,Emotional Support,Clinical Medicine,Master,en,deepseek-r1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,False,ef81f333155eb817d6bfe597fe62027af930a310,d04e77ea904a8a27d914aadf24446d13fcf617b1,f2ce4e8b6c2d928911e5b916373f7ba106284fcb
d9700bf442e4e8960618d1b35d8d1c69f81ff657,results_merge.jsonl,2304,"Motivation, Guidance & Positive Feedback",Emotional Support,Clinical Medicine,Master,en,deepseek-r1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,False,6789c95ff02f5ea7376395be0d84bf112c713fc9,d04e77ea904a8a27d914aadf24446d13fcf617b1,f2ce4e8b6c2d928911e5b916373f7ba106284fcb
4513e89a6f70a4cb2d88196ca4e80b945d45195c,results_merge.jsonl,2305,"Personalization, Adaptation & Learning Support",Emotional Support,Clinical Medicine,Master,en,deepseek-r1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,False,f8fe8ad8d6ecd4f5406a2d17e481458150627552,d04e77ea904a8a27d914aadf24446d13fcf617b1,f2ce4e8b6c2d928911e5b916373f7ba106284fcb
eb7d86fa8e6acae86c0d3a6c8e49334a192e766d,results_merge.jsonl,2306,Instruction Following & Task Completion,Emotional Support,Business Administration,PhD,en,deepseek-r1,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,False,d8766e8c5c5675aceb21bb072a6e46f22bc842ec,e251a31b78362b53e41f3b53d60f31af5fec5b00,6b444eba34562f870f9dcd6ba8cd2303996bfe1c
bc207490d9f18ea1014c8897658c91a26b20c85b,results_merge.jsonl,2307,Role & Tone Consistency,Emotional Support,Business Administration,PhD,en,deepseek-r1,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,True,60c8fb469a2d8acd065fa70062caecf6dc3fb67b,e251a31b78362b53e41f3b53d60f31af5fec5b00,6b444eba34562f870f9dcd6ba8cd2303996bfe1c
9758e2d6bf02ab659bf6c211a3345ef93165d963,results_merge.jsonl,2308,Scenario Element Integration,Emotional Support,Business Administration,PhD,en,deepseek-r1,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,False,edf2ec0c16d600b375e3d11bab2bc5bfd6cb85d3,e251a31b78362b53e41f3b53d60f31af5fec5b00,6b444eba34562f870f9dcd6ba8cd2303996bfe1c
24e764e08cfe38c90bb807b1ecddb5ccbbffed8d,results_merge.jsonl,2309,"Motivation, Guidance & Positive Feedback",Emotional Support,Business Administration,PhD,en,deepseek-r1,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,True,e154f9a939e2681287031d7eb836d7e59940addd,e251a31b78362b53e41f3b53d60f31af5fec5b00,6b444eba34562f870f9dcd6ba8cd2303996bfe1c
e31f8716b70763dbc5847120c5dc7d8e285bed56,results_merge.jsonl,2310,"Personalization, Adaptation & Learning Support",Emotional Support,Business Administration,PhD,en,deepseek-r1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,True,1f5fe67b68c48c911532a5f15be3aa8ce7581312,e251a31b78362b53e41f3b53d60f31af5fec5b00,6b444eba34562f870f9dcd6ba8cd2303996bfe1c
abcec796c5a3c18033775df040538dde200088fa,results_merge.jsonl,2311,Instruction Following & Task Completion,Emotional Support,Physics,Undergraduate,en,qwen2.5-14b-instruct,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,False,3b3ddffb2b5d655612f115ce534655c2d56d0804,abe822573a551a67d264f0c08aca2db02c10a1d1,53a35085e3f407fc46e30b238faaa0165e05947e
8e3fd2608caa6433b59e1726ecbd52aaeaed7bd8,results_merge.jsonl,2312,Role & Tone Consistency,Emotional Support,Physics,Undergraduate,en,qwen2.5-14b-instruct,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,False,b4cca6e601ece29c855c9c2c91e8fee93a6b50a2,abe822573a551a67d264f0c08aca2db02c10a1d1,53a35085e3f407fc46e30b238faaa0165e05947e
43be4f3d70aebd7f8b575901ed169711396e30be,results_merge.jsonl,2313,Scenario Element Integration,Emotional Support,Physics,Undergraduate,en,qwen2.5-14b-instruct,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,True,7683c5ce3441c26c673f435a80f505f1585e8b93,abe822573a551a67d264f0c08aca2db02c10a1d1,53a35085e3f407fc46e30b238faaa0165e05947e
4d7be915026e7c8cb400fac9f1fa8519d9097862,results_merge.jsonl,2314,"Motivation, Guidance & Positive Feedback",Emotional Support,Physics,Undergraduate,en,qwen2.5-14b-instruct,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,True,33a3847eb0b35c6fe3bf9cd905f2efc4747d796b,abe822573a551a67d264f0c08aca2db02c10a1d1,53a35085e3f407fc46e30b238faaa0165e05947e
81ee428633a9b2f810e7d0a82df408e7c00c44f5,results_merge.jsonl,2315,"Personalization, Adaptation & Learning Support",Emotional Support,Physics,Undergraduate,en,qwen2.5-14b-instruct,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,False,2ecae38e2ae33205172dd910833c8cd4b1b06d48,abe822573a551a67d264f0c08aca2db02c10a1d1,53a35085e3f407fc46e30b238faaa0165e05947e
13572a8eb5ce84954075da11378050593c17518b,results_merge.jsonl,2316,Instruction Following & Task Completion,Emotional Support,Crop Science,Master,en,qwen2.5-7b-instruct,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,True,10a89bc2eab0af59c8687679eaf457095378a051,17b7d5ef28c4ab973e25c03486cef8f85327b921,d515e999e1d98a8577f3cdcf5901da63d5383cdb
62834c3b86a00f3b0e70585bb75e6f4615a69e2d,results_merge.jsonl,2317,Role & Tone Consistency,Emotional Support,Crop Science,Master,en,qwen2.5-7b-instruct,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,False,a596451e1d471ca05a8072620219f9a3a8bf2a4e,17b7d5ef28c4ab973e25c03486cef8f85327b921,d515e999e1d98a8577f3cdcf5901da63d5383cdb
c3545804d24cd9ce387bb585219bc16cd8c8c30f,results_merge.jsonl,2318,Scenario Element Integration,Emotional Support,Crop Science,Master,en,qwen2.5-7b-instruct,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,False,9591a06daea42466ff3c6819869286b58ad2b5aa,17b7d5ef28c4ab973e25c03486cef8f85327b921,d515e999e1d98a8577f3cdcf5901da63d5383cdb
c21c9bb3fcad86c4c1029c8ef94b5989911d9729,results_merge.jsonl,2319,"Motivation, Guidance & Positive Feedback",Emotional Support,Crop Science,Master,en,qwen2.5-7b-instruct,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,False,924bf27a3958f904b59618a95fe629c92cfacd96,17b7d5ef28c4ab973e25c03486cef8f85327b921,d515e999e1d98a8577f3cdcf5901da63d5383cdb
