file_path,file_type,exists,num_rows_or_records,top_level_keys,sample_keys,likely_role,size_bytes,sample_preview
correlation/corr_res_kendall_split_and_fill/gpt-4o_human_mean.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",unknown,819,"{""__key__"": ""eval_model"", ""__value__"": [""gpt-4o"", ""human_mean""]}"
correlation/corr_res_kendall_split_and_fill/gpt-4o_qwq-plus.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",unknown,818,"{""__key__"": ""eval_model"", ""__value__"": [""gpt-4o"", ""qwq-plus""]}"
correlation/corr_res_kendall_split_and_fill/human_1_EduBenchEvaluator.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",llm_judge_output,824,"{""__key__"": ""eval_model"", ""__value__"": [""human_1"", ""EduBenchEvaluator""]}"
correlation/corr_res_kendall_split_and_fill/human_1_deepseek-r1.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",unknown,820,"{""__key__"": ""eval_model"", ""__value__"": [""human_1"", ""deepseek-r1""]}"
correlation/corr_res_kendall_split_and_fill/human_1_deepseek-v3.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",unknown,821,"{""__key__"": ""eval_model"", ""__value__"": [""human_1"", ""deepseek-v3""]}"
correlation/corr_res_kendall_split_and_fill/human_1_gpt-4o.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",unknown,815,"{""__key__"": ""eval_model"", ""__value__"": [""human_1"", ""gpt-4o""]}"
correlation/corr_res_kendall_split_and_fill/human_1_human_1.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",unknown,635,"{""__key__"": ""eval_model"", ""__value__"": [""human_1"", ""human_1""]}"
correlation/corr_res_kendall_split_and_fill/human_1_human_2.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",unknown,815,"{""__key__"": ""eval_model"", ""__value__"": [""human_1"", ""human_2""]}"
correlation/corr_res_kendall_split_and_fill/human_1_human_3.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",unknown,816,"{""__key__"": ""eval_model"", ""__value__"": [""human_1"", ""human_3""]}"
correlation/corr_res_kendall_split_and_fill/human_1_human_mean.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",unknown,817,"{""__key__"": ""eval_model"", ""__value__"": [""human_1"", ""human_mean""]}"
correlation/corr_res_kendall_split_and_fill/human_1_qwq-plus.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",unknown,818,"{""__key__"": ""eval_model"", ""__value__"": [""human_1"", ""qwq-plus""]}"
correlation/corr_res_kendall_split_and_fill/human_2_EduBenchEvaluator.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",llm_judge_output,827,"{""__key__"": ""eval_model"", ""__value__"": [""human_2"", ""EduBenchEvaluator""]}"
correlation/corr_res_kendall_split_and_fill/human_2_deepseek-r1.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",unknown,816,"{""__key__"": ""eval_model"", ""__value__"": [""human_2"", ""deepseek-r1""]}"
correlation/corr_res_kendall_split_and_fill/human_2_deepseek-v3.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",unknown,820,"{""__key__"": ""eval_model"", ""__value__"": [""human_2"", ""deepseek-v3""]}"
correlation/corr_res_kendall_split_and_fill/human_2_gpt-4o.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",unknown,818,"{""__key__"": ""eval_model"", ""__value__"": [""human_2"", ""gpt-4o""]}"
correlation/corr_res_kendall_split_and_fill/human_2_human_1.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",unknown,815,"{""__key__"": ""eval_model"", ""__value__"": [""human_2"", ""human_1""]}"
correlation/corr_res_kendall_split_and_fill/human_2_human_2.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",unknown,635,"{""__key__"": ""eval_model"", ""__value__"": [""human_2"", ""human_2""]}"
correlation/corr_res_kendall_split_and_fill/human_2_human_3.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",unknown,815,"{""__key__"": ""eval_model"", ""__value__"": [""human_2"", ""human_3""]}"
correlation/corr_res_kendall_split_and_fill/human_2_human_mean.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",unknown,817,"{""__key__"": ""eval_model"", ""__value__"": [""human_2"", ""human_mean""]}"
correlation/corr_res_kendall_split_and_fill/human_2_qwq-plus.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",unknown,819,"{""__key__"": ""eval_model"", ""__value__"": [""human_2"", ""qwq-plus""]}"
correlation/corr_res_kendall_split_and_fill/human_3_EduBenchEvaluator.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",llm_judge_output,826,"{""__key__"": ""eval_model"", ""__value__"": [""human_3"", ""EduBenchEvaluator""]}"
correlation/corr_res_kendall_split_and_fill/human_3_deepseek-r1.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",unknown,819,"{""__key__"": ""eval_model"", ""__value__"": [""human_3"", ""deepseek-r1""]}"
correlation/corr_res_kendall_split_and_fill/human_3_deepseek-v3.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",unknown,820,"{""__key__"": ""eval_model"", ""__value__"": [""human_3"", ""deepseek-v3""]}"
correlation/corr_res_kendall_split_and_fill/human_3_gpt-4o.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",unknown,816,"{""__key__"": ""eval_model"", ""__value__"": [""human_3"", ""gpt-4o""]}"
correlation/corr_res_kendall_split_and_fill/human_3_human_1.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",unknown,816,"{""__key__"": ""eval_model"", ""__value__"": [""human_3"", ""human_1""]}"
correlation/corr_res_kendall_split_and_fill/human_3_human_2.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",unknown,815,"{""__key__"": ""eval_model"", ""__value__"": [""human_3"", ""human_2""]}"
correlation/corr_res_kendall_split_and_fill/human_3_human_3.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",unknown,635,"{""__key__"": ""eval_model"", ""__value__"": [""human_3"", ""human_3""]}"
correlation/corr_res_kendall_split_and_fill/human_3_human_mean.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",unknown,821,"{""__key__"": ""eval_model"", ""__value__"": [""human_3"", ""human_mean""]}"
correlation/corr_res_kendall_split_and_fill/human_3_qwq-plus.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",unknown,818,"{""__key__"": ""eval_model"", ""__value__"": [""human_3"", ""qwq-plus""]}"
correlation/corr_res_kendall_split_and_fill/human_mean_EduBenchEvaluator.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",llm_judge_output,831,"{""__key__"": ""eval_model"", ""__value__"": [""human_mean"", ""EduBenchEvaluator""]}"
correlation/corr_res_kendall_split_and_fill/human_mean_deepseek-r1.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",unknown,823,"{""__key__"": ""eval_model"", ""__value__"": [""human_mean"", ""deepseek-r1""]}"
correlation/corr_res_kendall_split_and_fill/human_mean_deepseek-v3.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",unknown,822,"{""__key__"": ""eval_model"", ""__value__"": [""human_mean"", ""deepseek-v3""]}"
correlation/corr_res_kendall_split_and_fill/human_mean_gpt-4o.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",unknown,819,"{""__key__"": ""eval_model"", ""__value__"": [""human_mean"", ""gpt-4o""]}"
correlation/corr_res_kendall_split_and_fill/human_mean_human_1.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",unknown,817,"{""__key__"": ""eval_model"", ""__value__"": [""human_mean"", ""human_1""]}"
correlation/corr_res_kendall_split_and_fill/human_mean_human_2.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",unknown,817,"{""__key__"": ""eval_model"", ""__value__"": [""human_mean"", ""human_2""]}"
correlation/corr_res_kendall_split_and_fill/human_mean_human_3.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",unknown,821,"{""__key__"": ""eval_model"", ""__value__"": [""human_mean"", ""human_3""]}"
correlation/corr_res_kendall_split_and_fill/human_mean_human_mean.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",unknown,641,"{""__key__"": ""eval_model"", ""__value__"": [""human_mean"", ""human_mean""]}"
correlation/corr_res_kendall_split_and_fill/human_mean_qwq-plus.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",unknown,820,"{""__key__"": ""eval_model"", ""__value__"": [""human_mean"", ""qwq-plus""]}"
correlation/corr_res_kendall_split_and_fill/matrix_output/Basic_Factual_Accuracy.csv,csv,True,,[],[],unknown,554,
"correlation/corr_res_kendall_split_and_fill/matrix_output/Clarity,_Simplicity_and_Inspiration.csv",csv,True,,[],[],unknown,560,
correlation/corr_res_kendall_split_and_fill/matrix_output/Content_Relevance_and_Scope_Control.csv,csv,True,,[],[],unknown,556,
correlation/corr_res_kendall_split_and_fill/matrix_output/Domain_Knowledge_Accuracy.csv,csv,True,,[],[],unknown,558,
correlation/corr_res_kendall_split_and_fill/matrix_output/Error_Identification_and_Correction_Precision.csv,csv,True,,[],[],unknown,564,
correlation/corr_res_kendall_split_and_fill/matrix_output/Higher-Order_Thinking_and_Skill_Development.csv,csv,True,,[],[],unknown,548,
correlation/corr_res_kendall_split_and_fill/matrix_output/Instruction_Following_and_Task_Completion.csv,csv,True,,[],[],unknown,562,
"correlation/corr_res_kendall_split_and_fill/matrix_output/Motivation,_Guidance_and_Positive_Feedback.csv",csv,True,,[],[],unknown,556,
"correlation/corr_res_kendall_split_and_fill/matrix_output/Personalization,_Adaptation_and_Learning_Support.csv",csv,True,,[],[],unknown,558,
correlation/corr_res_kendall_split_and_fill/matrix_output/Reasoning_Process_Rigor.csv,csv,True,,[],[],unknown,560,
correlation/corr_res_kendall_split_and_fill/matrix_output/Role_and_Tone_Consistency.csv,csv,True,,[],[],unknown,550,
correlation/corr_res_kendall_split_and_fill/matrix_output/Scenario_Element_Integration.csv,csv,True,,[],[],unknown,554,
correlation/corr_res_kendall_split_and_fill/matrix_output/mean.csv,csv,True,,[],[],unknown,560,
correlation/corr_res_kendall_split_and_fill/qwq-plus_EduBenchEvaluator.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",llm_judge_output,828,"{""__key__"": ""eval_model"", ""__value__"": [""qwq-plus"", ""EduBenchEvaluator""]}"
correlation/corr_res_kendall_split_and_fill/qwq-plus_deepseek-r1.json,json,True,14,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""mean""]","[""__key__"", ""__value__""]",unknown,821,"{""__key__"": ""eval_model"", ""__value__"": [""qwq-plus"", ""deepseek-r1""]}"
