sample_id,pilot_group,original_score,original_region,qwen_score,deepseek_score,score_gap,qwen_failure_bucket,deepseek_failure_bucket,qwen_derived_risk,deepseek_derived_risk,qwen_target_confusion_risk,deepseek_target_confusion_risk,qwen_audit_target_confusion_detected,deepseek_audit_target_confusion_detected,qwen_training_use,deepseek_training_use,conflict_type,adjudication_priority,question_preview,answer_preview,rubric_preview,top80_for_codex_direct_review
5d1142eadd0671e43ec64938e19a3e690e02513f,train_mid_borderline,3,mid,2,3,1,visible_failure,visible_failure,high,low,none,none,False,False,low_weight,high_weight,derived_risk_disagreement;training_use_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Skillfully designed to promote critical/creative thinking, problem-solving, or transfer of knowledge (e.g., through open-ended questions, comparative analysis, case study, project-based tasks)."", ""4: Includes gui...",False
6195cd84a8bf06d5a3608b3bb6561111e242ace6,exp27f_top40_conflict_reaudit,3,mid,3,4,1,hidden_or_missing_failure,no_failure,medium,low,none,none,False,False,high_weight,low_weight,derived_risk_disagreement;failure_bucket_disagreement;training_use_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Extremely clear and concise explanations; fully accessible for target learners; vibrant and engaging delivery that inspires deep thought and interest."", ""4: Clear and easy to understand; appropriate for learner l...",False
659b7682522b73e534addcc343f76753ecd24f8c,train_mid_borderline,3,mid,3,2,1,hidden_or_missing_failure,hidden_or_missing_failure,medium,high,none,none,False,False,high_weight,low_weight,derived_risk_disagreement;training_use_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Skillfully designed to promote critical/creative thinking, problem-solving, or transfer of knowledge (e.g., through open-ended questions, comparative analysis, case study, project-based tasks)."", ""4: Includes gui...",False
6c2ca811835d3ab2cc459573f13c0ae3caf83824,exp27f_top40_conflict_reaudit,3,mid,4,5,1,hidden_or_missing_failure,no_failure,low,low,none,none,False,False,low_weight,review_only,audit_hard_conflict;failure_bucket_disagreement;one_teacher_disagrees_with_human;training_use_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5分： 非常好地根据学生水平/特点/需求提供了高度差异化的内容/建议/反馈；提供的学习路径/资源建议精准、实用且有价值。"", ""4分： 能根据学生情况进行一定程度的个性化调整，提供了相关的学习建议或资源，具有较好的参考价值。"", ""3分： 尝试进行个性化，但适应性不强，内容/建议差异不大；提供的学习支持比较通用，价值有限。"", ""2分： 几乎没有体现个性化适应，输出内容/建议对所有人都一样；学习支持不足或不相关。"", ""1分：...",False
790c2d0652ce2bee51cc14ad2676bffc98c5b81a,train_mid_borderline,3,mid,3,2,1,visible_failure,visible_failure,low,medium,none,none,False,False,high_weight,low_weight,derived_risk_disagreement;training_use_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. { ""reasonin...","[""5: Skillfully designed to promote critical/creative thinking, problem-solving, or transfer of knowledge (e.g., through open-ended questions, comparative analysis, case study, project-based tasks)."", ""4: Includes gui...",False
89f8c6ed8c1b947a44510dcc18b38a1d97571453,exp27f_top40_conflict_reaudit,2,low,2,1,1,visible_failure,visible_failure,high,unclear,none,none,False,False,high_weight,low_weight,derived_risk_disagreement;training_use_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5分： 所有涉及的客观事实（定义、公式、日期、名词、代码语法等）完全准确无误。"", ""4分： 绝大部分事实准确，可能存在个别极其微小的、非关键性的笔误或疏漏。"", ""3分： 大部分事实准确，但存在少量明显的事实错误，需要核查。"", ""2分： 包含较多或关键性的事实错误，信息不可靠。"", ""1分： 充斥着大量事实错误，信息完全错误或误导。""]",False
8d489c62717f2efa64181983aa9e972a83b5e49a,train_education_dimension_stress,4,high,3,4,1,hidden_or_missing_failure,no_failure,medium,low,none,none,False,False,low_weight,high_weight,derived_risk_disagreement;failure_bucket_disagreement;training_use_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Subject matter application is not only accurate but also shows appropriate depth and rigor; adheres to industry or academic standards."", ""4: Proper use of professional knowledge reflecting a good degree of profic...",False
a1067079ccd361d4ea203dcdd5c0ee7c10dec669,train_high_disagreement_protection,5,high,4,5,1,hidden_or_missing_failure,no_failure,low,low,none,none,False,False,low_weight,high_weight,failure_bucket_disagreement;training_use_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5分： 精准定位所有错误（无遗漏、无误报），给出的纠正建议完全正确、清晰且是最优或非常好的方案。"", ""4分： 准确定位了大部分主要错误，纠正建议基本正确有效，可能遗漏极少数次要错误或建议不够完美。"", ""3分： 定位了部分错误但有明显遗漏或误报，纠正建议部分正确但可能不够清晰、完整或并非最佳方案。"", ""2分： 错误定位不准确，遗漏了关键错误或大量误报，纠正建议存在错误或难以理解。"", ""1分： 完全未能识别错误，或给出了完...",False
a6a61e243a1f0c09ac86c3557bd39377eff935bc,exp27f_top40_conflict_reaudit,3,mid,4,3,1,hidden_or_missing_failure,hidden_or_missing_failure,low,medium,none,none,False,False,low_weight,high_weight,derived_risk_disagreement;training_use_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5分： 充分融合所有关键场景要素（如学生历史、学习偏好等），输出高度个性化，并与教学情境高度匹配。"", ""4分： 有效使用主要场景要素，回答具有针对性；可能遗漏少量细节，但不影响整体效果。"", ""3分： 使用了部分场景信息，但融合较浅；个性化程度或情境契合度一般。"", ""2分： 仅表层提及场景信息，未有效融合核心要素；与上下文连接较弱。"", ""1分： 完全忽视场景特定信息；输出通用、模板化，且与场景不相关。""]",False
a88d99b1ad30d4cbc8ec780813ca4f767debcc0b,train_mid_borderline,3,mid,2,3,1,hidden_or_missing_failure,hidden_or_missing_failure,high,medium,none,none,False,False,low_weight,high_weight,derived_risk_disagreement;training_use_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Strongly supportive and encouraging; consistently uses constructive and positive language; offers highly effective heuristic guidance instead of simply giving answers."", ""4: Generally supportive tone and positive...",False
a8a5e3af92e139b36931e9a92aa6c72fdea5ae18,train_clean_high_controls,5,high,4,5,1,hidden_or_missing_failure,no_failure,low,low,none,none,False,False,low_weight,high_weight,failure_bucket_disagreement;training_use_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5分： 角色扮演（如老师/助教）非常到位，语言风格、专业程度和语气（如鼓励/严肃）完全符合设定和面向的学习者群体。"", ""4分： 角色和口吻大体一致，符合场景要求，但在个别语句或细节上可能略有偏差。"", ""3分： 能看出尝试匹配角色和口吻，但一致性不足，部分表达与设定角色/场景有脱节。"", ""2分： 角色和口吻与设定要求有较大差距，显得生硬或不协调。"", ""1分： 完全没有体现设定的角色和口吻，表达方式与场景要求完全不符。""]",False
add5135687775241d468cea0170ce447d9481f82,train_high_disagreement_protection,5,high,5,4,1,no_failure,hidden_or_missing_failure,low,low,none,none,False,False,high_weight,low_weight,failure_bucket_disagreement;training_use_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Precisely identified all errors (no omission or false positives); provided completely correct, clear, and optimal correction suggestions."", ""4: Correctly located most major errors; suggestions are generally accur...",False
b32ef4e0d4df64758a36c00f66d44107809101c3,train_all_low_label,2,low,2,1,1,visible_failure,hidden_or_missing_failure,high,high,none,none,False,False,high_weight,low_weight,failure_bucket_disagreement;training_use_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Skillfully designed to promote critical/creative thinking, problem-solving, or transfer of knowledge (e.g., through open-ended questions, comparative analysis, case study, project-based tasks)."", ""4: Includes gui...",False
b8475c62295f4ef89c9d7a92128b129b34e102c9,train_education_dimension_stress,4,high,4,5,1,hidden_or_missing_failure,no_failure,low,low,none,none,False,False,high_weight,low_weight,failure_bucket_disagreement;training_use_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. { ""Emotiona...","[""5: Strongly supportive and encouraging; consistently uses constructive and positive language; offers highly effective heuristic guidance instead of simply giving answers."", ""4: Generally supportive tone and positive...",False
c013898e6faa67c2d73ab05c3ccc7a5f79708e3e,train_mid_borderline,3,mid,3,2,1,hidden_or_missing_failure,hidden_or_missing_failure,medium,high,none,none,False,False,high_weight,low_weight,derived_risk_disagreement;training_use_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5分： 推理逻辑链条完整、清晰、严密，步骤正确无误，论证充分有力，无逻辑跳跃或漏洞。"", ""4分： 推理过程主体正确且逻辑清晰，可能在个别步骤的表述或论证细节上略有瑕疵，但不影响最终结论的有效性。"", ""3分： 推理过程大体可见，但存在一些逻辑不清、步骤缺失或论证不足之处，结论可能受到影响。"", ""2分： 推理过程存在明显的逻辑错误、步骤混乱或严重缺失，难以得出正确或可靠的结论。"", ""1分： 几乎没有有效的推理过程，逻辑混乱...",False
cca3ac84ec731f720bfdb784bcc3da146c3bc26c,train_mid_borderline,3,mid,4,3,1,no_failure,visible_failure,low,low,none,none,False,False,low_weight,high_weight,failure_bucket_disagreement;training_use_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5分： 非常好地根据学生水平/特点/需求提供了高度差异化的内容/建议/反馈；提供的学习路径/资源建议精准、实用且有价值。"", ""4分： 能根据学生情况进行一定程度的个性化调整，提供了相关的学习建议或资源，具有较好的参考价值。"", ""3分： 尝试进行个性化，但适应性不强，内容/建议差异不大；提供的学习支持比较通用，价值有限。"", ""2分： 几乎没有体现个性化适应，输出内容/建议对所有人都一样；学习支持不足或不相关。"", ""1分：...",False
d3b9e69f7871db538f76dabbec0088d0f10fa6f1,train_mid_borderline,3,mid,4,3,1,no_failure,hidden_or_missing_failure,low,low,none,none,False,False,low_weight,high_weight,failure_bucket_disagreement;training_use_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. { ""Reasonin...","[""5: Subject matter application is not only accurate but also shows appropriate depth and rigor; adheres to industry or academic standards."", ""4: Proper use of professional knowledge reflecting a good degree of profic...",False
ddb236e662a07072802ab4784dbe360063bbd0b9,train_mid_borderline,3,mid,5,4,1,no_failure,visible_failure,low,low,none,none,False,False,review_only,low_weight,audit_hard_conflict;failure_bucket_disagreement;one_teacher_disagrees_with_human;training_use_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task...",False
e7118fa96fcb238b002c50a10f19726e5a3aebc5,train_high_disagreement_protection,5,high,4,5,1,hidden_or_missing_failure,no_failure,unclear,low,none,none,False,False,low_weight,high_weight,derived_risk_disagreement;failure_bucket_disagreement;training_use_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Precisely identified all errors (no omission or false positives); provided completely correct, clear, and optimal correction suggestions."", ""4: Correctly located most major errors; suggestions are generally accur...",False
f51251a778d6f6601796be0ed017d6173d91d44b,train_all_low_label,2,low,2,1,1,visible_failure,visible_failure,high,medium,none,none,False,False,high_weight,low_weight,derived_risk_disagreement;training_use_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Skillfully designed to promote critical/creative thinking, problem-solving, or transfer of knowledge (e.g., through open-ended questions, comparative analysis, case study, project-based tasks)."", ""4: Includes gui...",False
02fbb97fff18ecab49d50cbe8910f97d308edf43,train_mid_borderline,3,mid,2,2,0,hidden_or_missing_failure,visible_failure,high,medium,none,none,False,False,low_weight,low_weight,derived_risk_disagreement;failure_bucket_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Skillfully designed to promote critical/creative thinking, problem-solving, or transfer of knowledge (e.g., through open-ended questions, comparative analysis, case study, project-based tasks)."", ""4: Includes gui...",False
0a2cdf9b3f6bdc6f89db168c31be1e2a31b9ba5e,train_all_low_label,2,low,2,2,0,hidden_or_missing_failure,visible_failure,high,high,none,none,False,False,high_weight,high_weight,failure_bucket_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Precisely identified all errors (no omission or false positives); provided completely correct, clear, and optimal correction suggestions."", ""4: Correctly located most major errors; suggestions are generally accur...",False
0a86fc4b2478f8c922c1ab7ce85590f94b9d2136,train_all_low_label,1,low,1,1,0,hidden_or_missing_failure,hidden_or_missing_failure,high,medium,none,none,False,False,high_weight,high_weight,derived_risk_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. { ""Answer"":...","[""5: Reasoning is complete, clear, and rigorous; all steps are correct; arguments are strong and free of logical fallacies."", ""4: Reasoning is largely correct and logically coherent with minor issues in individual ste...",False
0c74a66a6f9ecee5580723b73f7741a8f05e1352,train_all_low_label,1,low,1,1,0,visible_failure,visible_failure,unclear,high,none,none,False,False,high_weight,high_weight,derived_risk_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5分： 精准定位所有错误（无遗漏、无误报），给出的纠正建议完全正确、清晰且是最优或非常好的方案。"", ""4分： 准确定位了大部分主要错误，纠正建议基本正确有效，可能遗漏极少数次要错误或建议不够完美。"", ""3分： 定位了部分错误但有明显遗漏或误报，纠正建议部分正确但可能不够清晰、完整或并非最佳方案。"", ""2分： 错误定位不准确，遗漏了关键错误或大量误报，纠正建议存在错误或难以理解。"", ""1分： 完全未能识别错误，或给出了完...",False
107a460ba82cd473b9a08a5d43257a7f1d336874,exp27f_top40_conflict_reaudit,2,low,2,2,0,hidden_or_missing_failure,visible_failure,high,medium,none,none,False,False,high_weight,high_weight,derived_risk_disagreement;failure_bucket_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Precisely identified all errors (no omission or false positives); provided completely correct, clear, and optimal correction suggestions."", ""4: Correctly located most major errors; suggestions are generally accur...",False
1a8f9e815deea759df9aaa1b09ca5948bb2f901c,train_mid_borderline,3,mid,2,2,0,visible_failure,hidden_or_missing_failure,unclear,high,none,none,False,False,low_weight,low_weight,derived_risk_disagreement;failure_bucket_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5分： 始终体现出强烈的鼓励和支持态度，语言积极、富有建设性；在需要时提供非常有效的启发式引导，而非直接给答案。"", ""4分： 整体体现出鼓励和支持，语言积极正面；能提供有效的引导，偶尔可能过于直接。"", ""3分： 兼具鼓励和中性/批评性语言，积极性一般；引导有时有效，有时直接给答案或引导不足。"", ""2分： 缺乏鼓励和支持，语言偏中性甚至略显负面；很少提供有效引导，倾向于直接给答案或不给帮助。"", ""1分： 语言消极、打击性...",False
1bd5e1ce094da34aea6531591c2674bd221634b6,train_all_low_label,2,low,1,1,0,visible_failure,visible_failure,unclear,high,none,none,False,False,low_weight,low_weight,derived_risk_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5分： 推理逻辑链条完整、清晰、严密，步骤正确无误，论证充分有力，无逻辑跳跃或漏洞。"", ""4分： 推理过程主体正确且逻辑清晰，可能在个别步骤的表述或论证细节上略有瑕疵，但不影响最终结论的有效性。"", ""3分： 推理过程大体可见，但存在一些逻辑不清、步骤缺失或论证不足之处，结论可能受到影响。"", ""2分： 推理过程存在明显的逻辑错误、步骤混乱或严重缺失，难以得出正确或可靠的结论。"", ""1分： 几乎没有有效的推理过程，逻辑混乱...",False
1c013ab584f1c5a49f0e03d8517d29eb909322be,train_all_low_label,1,low,1,1,0,visible_failure,visible_failure,high,medium,none,none,False,False,high_weight,high_weight,derived_risk_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5分： 精准定位所有错误（无遗漏、无误报），给出的纠正建议完全正确、清晰且是最优或非常好的方案。"", ""4分： 准确定位了大部分主要错误，纠正建议基本正确有效，可能遗漏极少数次要错误或建议不够完美。"", ""3分： 定位了部分错误但有明显遗漏或误报，纠正建议部分正确但可能不够清晰、完整或并非最佳方案。"", ""2分： 错误定位不准确，遗漏了关键错误或大量误报，纠正建议存在错误或难以理解。"", ""1分： 完全未能识别错误，或给出了完...",False
1d5f77fabc222d72e4fb87f25eb3e5c41e786cf4,exp27f_top40_conflict_reaudit,1,low,2,2,0,hidden_or_missing_failure,visible_failure,unclear,unclear,none,none,False,False,low_weight,low_weight,failure_bucket_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5分： 精准定位所有错误（无遗漏、无误报），给出的纠正建议完全正确、清晰且是最优或非常好的方案。"", ""4分： 准确定位了大部分主要错误，纠正建议基本正确有效，可能遗漏极少数次要错误或建议不够完美。"", ""3分： 定位了部分错误但有明显遗漏或误报，纠正建议部分正确但可能不够清晰、完整或并非最佳方案。"", ""2分： 错误定位不准确，遗漏了关键错误或大量误报，纠正建议存在错误或难以理解。"", ""1分： 完全未能识别错误，或给出了完...",False
21f4a556d075954e834671f3c0e6bee06760eaa2,train_clean_high_controls,5,high,4,4,0,hidden_or_missing_failure,no_failure,low,low,none,none,False,False,low_weight,low_weight,failure_bucket_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Subject matter application is not only accurate but also shows appropriate depth and rigor; adheres to industry or academic standards."", ""4: Proper use of professional knowledge reflecting a good degree of profic...",False
25d3e05119ffad1cae6b72c274d73d80b4de81db,train_high_disagreement_protection,4,high,4,4,0,hidden_or_missing_failure,no_failure,low,low,none,none,False,False,high_weight,high_weight,failure_bucket_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Precisely identified all errors (no omission or false positives); provided completely correct, clear, and optimal correction suggestions."", ""4: Correctly located most major errors; suggestions are generally accur...",False
2805e4237ccaed90f917ee91a5c2c44743bbd1b1,train_all_low_label,1,low,1,1,0,hidden_or_missing_failure,hidden_or_missing_failure,high,medium,none,none,False,False,high_weight,high_weight,derived_risk_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Reasoning is complete, clear, and rigorous; all steps are correct; arguments are strong and free of logical fallacies."", ""4: Reasoning is largely correct and logically coherent with minor issues in individual ste...",False
34629670e7f3e43af2231d686548c68fd6534077,train_mid_borderline,3,mid,2,2,0,hidden_or_missing_failure,visible_failure,high,medium,none,none,False,False,low_weight,low_weight,derived_risk_disagreement;failure_bucket_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Strongly supportive and encouraging; consistently uses constructive and positive language; offers highly effective heuristic guidance instead of simply giving answers."", ""4: Generally supportive tone and positive...",False
